2.722611,0.054396,0.001181,0.002623
3.945759,0.070897,0.001371,0.002639
27.621443,0.01774,0.000937,0.002622
7.036136,0.001948,0.001047,0.002614
2.575134,0.01418,0.001157,0.002624
1.949223,0.447295,0.001167,0.002627
2.194483,0.516969,0.001348,0.002619
0.705074,0.015825,0.001172,0.002622
2.080755,0.039537,0.000945,0.002648
3.244167,0.259356,0.002221,0.002623
14.541314,0.024697,0.001276,0.002628
1.048303,0.040058,0.001061,0.002635
0.875108,0.011424,0.001671,0.002619
2.644863,0.014279,0.001185,0.002621
0.653497,0.266798,0.001083,0.002626
3.164171,0.011378,0.001099,0.002629
5.855752,1.329065,0.00119,0.002623
3.663733,5.61361,0.001298,0.002626
0.868613,0.01207,0.00128,0.002616
4.763691,0.02116,0.001199,0.002623
2.86462,0.5006,0.001229,0.002618
1.41149,0.005349,0.001096,0.002623
2.175092,0.348847,0.001814,0.002626
0.787592,0.387088,0.001502,0.002624
2.805737,0.142694,0.001405,0.002615
1.425474,0.00569,0.00096,0.002628
7.755343,31.72626,0.001187,0.00263
4.423309,0.010314,0.00124,0.002615
0.955656,0.416516,0.001102,0.002634
2.515976,1.343288,0.001146,0.002623
2.688258,0.013353,0.001188,0.002618
8.949472,0.121661,0.001127,0.002634
5.686293,31.879394,0.001857,0.002628
1.480368,0.002173,0.001173,0.002614
3.995296,0.070892,0.00137,0.002622
4.229949,6.379016,0.001399,0.002619
10.696635,0.094329,0.001359,0.002618
3.063556,0.04118,0.00122,0.00263
3.952574,0.14695,0.001424,0.002618
1.182696,0.036934,0.001181,0.002611
5.257246,0.032858,0.00111,0.002625
5.770135,0.094484,0.001247,0.002631
1.438081,0.009874,0.001246,0.002623
2.172857,0.351216,0.001822,0.002628
4.128547,0.221583,0.001186,0.002627
20.127894,0.071551,0.001455,0.002622
1.835871,0.160193,0.001392,0.002629
4.134739,0.214025,0.001291,0.00263
4.427762,0.010307,0.001227,0.002621
2.304268,0.762469,0.0022,0.002626
4.875549,1.04042,0.002373,0.002663
0.538098,0.00176,0.000943,0.002612
6.659505,0.004587,0.000935,0.002644
3.100624,0.036904,0.001408,0.002628
1.059055,0.003299,0.000953,0.002622
2.617717,0.089652,0.001156,0.002623
2.246927,0.494269,0.001063,0.002625
11.953644,0.140976,0.001266,0.002627
29.036158,0.64779,0.001491,0.002625
2.502401,1.190178,0.00155,0.002634
0.874802,0.011225,0.001657,0.002619
0.962421,0.166445,0.00125,0.002623
4.910604,0.0478,0.001146,0.002631
7.271098,0.020658,0.001406,0.002615
3.068369,0.04131,0.001202,0.002622
1.461875,0.094333,0.001134,0.00263
6.023519,0.007326,0.001111,0.002641
5.803542,1.337275,0.001209,0.002624
4.394194,7.547504,0.00147,0.002672
1.79941,0.021465,0.001334,0.002619
2.591866,0.089382,0.001137,0.002619
2.162755,7.056528,0.002316,0.002627
2.36921,0.005303,0.001161,0.002623
1.526018,0.014845,0.001213,0.002632
2.75309,0.014807,0.000918,0.002622
3.586319,0.368586,0.001268,0.002612
1.350864,0.03888,0.001527,0.002621
3.15133,0.065481,0.001082,0.00263
3.87264,7.039529,0.001405,0.002622
0.964079,0.16561,0.001248,0.002624
7.758187,31.872782,0.001191,0.002634
2.699037,0.054396,0.001183,0.002617
1.455986,1.845269,0.00235,0.002628
7.090628,2.52405,0.001261,0.002621
4.822534,0.000712,0.000951,0.002618
2.548668,0.783234,0.001601,0.002631
5.091838,0.600674,0.001367,0.00263
4.32462,0.001114,0.000968,0.002615
1.450271,0.039099,0.001545,0.002625
2.884829,1.144463,0.001204,0.002628
2.111435,1.805085,0.001497,0.002618
1.71999,0.366978,0.002013,0.00263
5.780872,0.094515,0.001237,0.00263
2.745463,0.044741,0.001672,0.002621
17.827576,0.078708,0.002011,0.002626
7.062249,0.781565,0.001173,0.002635
4.145145,0.196873,0.001188,0.002613
1.399624,0.328813,0.002436,0.002623
1.654897,0.219516,0.001285,0.00262
1.332539,0.277941,0.002041,0.002614
2.727138,0.003514,0.000955,0.002627
6.522708,0.67602,0.001841,0.002626
1.901466,0.01136,0.001276,0.002624
5.786559,1.332085,0.001208,0.002633
6.833509,13.60041,0.001349,0.002631
7.954509,0.04097,0.001212,0.002628
1.425713,0.00565,0.000959,0.002627
5.68594,31.924355,0.001839,0.002632
3.595699,0.121103,0.001176,0.002621
8.558191,0.119633,0.001125,0.002624
3.106032,0.01942,0.000974,0.002633
6.032559,0.007328,0.00111,0.00262
29.204151,0.644369,0.001464,0.002618
1.457806,1.046697,0.001205,0.002628
3.604836,0.12115,0.00116,0.00262
0.958215,0.419343,0.001098,0.002626
2.144074,7.101357,0.00236,0.002667
1.240559,0.085695,0.001139,0.00262
1.205715,1.629348,0.002095,0.002622
12.668293,0.166763,0.001082,0.002631
1.681652,0.009255,0.001107,0.002627
33.671475,3.374028,0.00127,0.002634
1.27232,0.041942,0.000953,0.002629
5.03031,0.121657,0.002148,0.002619
1.019656,0.034272,0.001165,0.002647
1.026922,0.035157,0.000948,0.002627
5.044083,0.121883,0.002123,0.002625
11.42698,0.093136,0.001185,0.002633
3.195445,0.055747,0.001081,0.002627
3.258076,0.260011,0.00222,0.002629
6.283596,0.005178,0.000955,0.002625
3.062011,0.038175,0.00142,0.002626
4.62467,0.076679,0.002416,0.002615
