seed,gridsize,ncount,method,runtime
4,5000,21,6,0.68761
100,5000,22,2,
100,5000,22,3,78.337581
100,5000,22,4,0.006215
100,5000,22,5,18.744004
100,5000,22,6,1.501491
76,5000,23,2,
76,5000,23,3,189.601709
76,5000,23,4,0.00694
76,5000,23,5,42.034843
76,5000,23,6,3.320397
45,5000,24,2,2.790728
45,5000,24,3,
45,5000,24,4,0.01255
45,5000,24,5,95.80152
45,5000,24,6,7.193777
32,5000,25,2,43.176516
32,5000,25,3,
32,5000,25,4,0.013493
32,5000,25,5,224.000601
32,5000,25,6,15.804204
51,100,20,2,0.912182
51,100,20,3,23.749368
51,100,20,4,0.004096
51,100,20,5,3.255457
51,100,20,6,0.306334
13,100,21,2,1.318341
13,100,21,3,19.822541
13,100,21,4,0.005658
13,100,21,5,7.625412
13,100,21,6,0.667419
40,100,22,2,0.296628
40,100,22,3,42.99681
40,100,22,4,0.003382
40,100,22,5,17.998256
40,100,22,6,1.479167
37,100,23,2,7.432837
37,100,23,3,109.039025
37,100,23,4,0.027865
37,100,23,5,40.154507
37,100,23,6,3.293834
57,100,24,2,0.500955
57,100,24,3,
57,100,24,4,0.004387
57,100,24,5,99.153874
57,100,24,6,42.467905
2,100,25,2,114.049188
2,100,25,3,
2,100,25,4,1.140131
2,100,25,5,242.47753
2,100,25,6,68.246614
81,1000,20,2,0.294793
81,1000,20,3,94.792515
81,1000,20,4,3.542211
81,1000,20,5,3.314655
81,1000,20,6,0.322711
64,1000,21,2,0.397903
64,1000,21,3,184.627401
64,1000,21,4,0.004008
64,1000,21,5,7.854815
64,1000,21,6,2.644557
90,1000,22,2,0.318687
90,1000,22,3,126.871617
90,1000,22,4,0.120081
90,1000,22,5,16.945833
90,1000,22,6,9.873818
44,1000,23,2,0.790652
44,1000,23,3,212.583802
44,1000,23,4,0.022313
44,1000,23,5,41.191534
44,1000,23,6,3.319595
39,1000,24,2,1.594063
39,1000,24,3,
39,1000,24,4,0.005727
39,1000,24,5,102.957969
39,1000,24,6,7.367006
73,1000,25,2,118.716943
73,1000,25,3,
73,1000,25,4,18.156616
73,1000,25,5,
73,1000,25,6,37.882651
88,5000,20,2,5.995387
88,5000,20,3,26.847764
88,5000,20,4,0.005206
88,5000,20,5,3.169372
88,5000,20,6,0.302846
95,5000,21,2,0.333626
95,5000,21,3,46.795534
95,5000,21,4,0.002852
95,5000,21,5,7.583143
95,5000,21,6,0.682362
20,5000,22,2,2.410367
20,5000,22,3,160.054761
20,5000,22,4,0.005067
20,5000,22,5,18.685971
20,5000,22,6,1.514954
82,5000,23,2,19.218698
82,5000,23,3,100.893331
82,5000,23,4,0.215287
82,5000,23,5,41.72128
82,5000,23,6,3.24885
18,5000,24,2,171.085388
18,5000,24,3,476.013824
18,5000,24,4,0.009577
18,5000,24,5,96.677367
18,5000,24,6,7.147473
27,5000,25,2,15.496854
27,5000,25,3,
27,5000,25,4,0.0061
27,5000,25,5,230.381104
27,5000,25,6,72.360683
65,100,20,2,1.742617
65,100,20,3,8.185178
65,100,20,4,0.004231
65,100,20,5,3.280304
65,100,20,6,0.302281
31,100,21,2,0.068686
31,100,21,3,19.006731
31,100,21,4,0.00339
31,100,21,5,7.646784
31,100,21,6,0.67851
37,100,22,2,5.79477
37,100,22,3,45.201321
37,100,22,4,0.00716
37,100,22,5,17.747746
37,100,22,6,1.493874
84,100,23,2,0.156501
84,100,23,3,131.008388
84,100,23,4,0.003194
84,100,23,5,40.043553
84,100,23,6,3.2942
26,100,24,2,26.513406
26,100,24,3,
26,100,24,4,0.852498
26,100,24,5,93.711206
26,100,24,6,70.281617
82,100,25,2,17.258469
82,100,25,3,
82,100,25,4,0.486196
82,100,25,5,227.933471
82,100,25,6,20.043777
9,1000,20,2,1.330625
9,1000,20,3,8.470837
9,1000,20,4,0.010856
9,1000,20,5,3.437935
9,1000,20,6,0.312336
45,1000,21,2,0.566967
45,1000,21,3,30.781645
45,1000,21,4,2.039438
45,1000,21,5,41.271917
45,1000,21,6,14.667643
1,1000,22,2,3.45817
1,1000,22,3,126.663024
1,1000,22,4,6.408103
1,1000,22,5,18.628859
1,1000,22,6,1.77498
5,1000,23,2,10.228601
5,1000,23,3,133.600232
5,1000,23,4,0.798029
5,1000,23,5,41.533404
5,1000,23,6,33.223503
87,1000,24,2,1.727196
87,1000,24,3,
87,1000,24,4,0.00628
87,1000,24,5,94.032924
87,1000,24,6,7.289689
18,1000,25,2,10.101684
18,1000,25,3,
18,1000,25,4,0.017158
18,1000,25,5,240.697692
18,1000,25,6,16.02915
26,5000,20,2,0.55378
26,5000,20,3,8.319945
26,5000,20,4,0.004027
26,5000,20,5,3.287548
26,5000,20,6,0.308821
22,5000,21,2,0.556837
22,5000,21,3,19.467819
22,5000,21,4,0.003305
22,5000,21,5,7.712568
22,5000,21,6,0.679052
67,5000,22,2,4.304892
67,5000,22,3,44.548948
67,5000,22,4,0.004866
67,5000,22,5,17.775061
67,5000,22,6,1.487347
25,5000,23,2,76.121745
25,5000,23,3,487.286167
25,5000,23,4,0.006775
25,5000,23,5,44.559859
25,5000,23,6,3.346062
100,5000,24,2,
100,5000,24,3,253.49033
100,5000,24,4,0.008222
100,5000,24,5,94.06325
100,5000,24,6,43.173852
34,5000,25,2,24.090378
34,5000,25,3,
34,5000,25,4,0.005774
34,5000,25,5,226.004477
34,5000,25,6,103.000169
32,100,20,2,1.670273
32,100,20,3,7.96329
32,100,20,4,0.005435
32,100,20,5,2.993521
32,100,20,6,0.305924
56,100,21,2,0.781762
56,100,21,3,18.708138
56,100,21,4,0.004925
56,100,21,5,7.211485
56,100,21,6,0.678809
53,100,22,2,0.10665
53,100,22,3,45.017313
53,100,22,4,0.003674
53,100,22,5,17.236416
53,100,22,6,1.499163
58,100,23,2,5.065231
58,100,23,3,99.025557
58,100,23,4,0.004067
58,100,23,5,43.398867
58,100,23,6,3.285746
9,100,24,2,1.531036
9,100,24,3,249.196155
9,100,24,4,0.006431
9,100,24,5,103.740873
9,100,24,6,7.341573
