seed,gridsize,ncount,method,runtime
90,1000,24,5,25.740967
90,1000,24,6,3.236991
99,1000,25,2,0.483387
99,1000,25,3,
99,1000,25,4,0.20057
99,1000,25,5,62.811663
99,1000,25,6,7.193026
66,5000,20,2,21.350816
66,5000,20,3,5.068639
66,5000,20,4,0.001886
66,5000,20,5,0.953912
66,5000,20,6,0.146556
57,5000,21,2,0.092089
57,5000,21,3,11.407632
57,5000,21,4,0.001546
57,5000,21,5,2.088249
57,5000,21,6,0.315864
2,5000,22,2,4.903312
2,5000,22,3,60.380236
2,5000,22,4,0.003651
2,5000,22,5,4.946207
2,5000,22,6,0.691012
9,5000,23,2,4.034765
9,5000,23,3,129.975411
9,5000,23,4,0.001996
9,5000,23,5,11.241303
9,5000,23,6,1.490629
28,5000,24,2,90.575456
28,5000,24,3,
28,5000,24,4,0.596488
28,5000,24,5,25.863595
28,5000,24,6,24.317753
97,5000,25,2,22.55863
97,5000,25,3,
97,5000,25,4,1.313153
97,5000,25,5,57.206099
97,5000,25,6,6.982554
6,100,20,2,0.15953
6,100,20,3,5.018598
6,100,20,4,0.001697
6,100,20,5,0.932008
6,100,20,6,0.144788
91,100,21,2,2.070588
91,100,21,3,11.398687
91,100,21,4,0.002868
91,100,21,5,2.15123
91,100,21,6,0.316078
33,100,22,2,0.078403
33,100,22,3,26.065341
33,100,22,4,0.002048
33,100,22,5,5.258571
33,100,22,6,0.688876
25,100,23,2,16.951761
25,100,23,3,56.86331
25,100,23,4,0.003008
25,100,23,5,10.953121
25,100,23,6,1.489684
73,100,24,2,2.736745
73,100,24,3,
73,100,24,4,0.454829
73,100,24,5,26.865862
73,100,24,6,3.242941
5,100,25,2,3.422508
5,100,25,3,
5,100,25,4,0.261851
5,100,25,5,63.706467
5,100,25,6,22.708728
64,1000,20,2,0.092538
64,1000,20,3,5.02378
64,1000,20,4,0.001691
64,1000,20,5,0.941848
64,1000,20,6,0.144982
80,1000,21,2,0.07189
80,1000,21,3,11.50461
80,1000,21,4,0.001597
80,1000,21,5,2.184012
80,1000,21,6,0.316783
24,1000,22,2,2.079171
24,1000,22,3,26.357707
24,1000,22,4,0.003358
24,1000,22,5,5.043544
24,1000,22,6,0.688138
81,1000,23,2,0.020112
81,1000,23,3,446.500324
81,1000,23,4,0.001523
81,1000,23,5,11.572344
81,1000,23,6,1.496081
93,1000,24,2,9.357647
93,1000,24,3,
93,1000,24,4,1.757011
93,1000,24,5,25.487914
93,1000,24,6,3.250544
90,1000,25,2,2.777081
90,1000,25,3,
90,1000,25,4,0.23556
90,1000,25,5,58.431539
90,1000,25,6,7.109033
31,5000,20,2,2.591645
31,5000,20,3,27.87242
31,5000,20,4,0.225901
31,5000,20,5,0.900792
31,5000,20,6,0.14362
64,5000,21,2,2.112214
64,5000,21,3,18.751092
64,5000,21,4,0.002397
64,5000,21,5,2.182603
64,5000,21,6,0.319809
67,5000,22,2,2.549496
67,5000,22,3,26.333562
67,5000,22,4,0.002474
67,5000,22,5,4.924091
67,5000,22,6,0.694614
2,5000,23,2,4.523427
2,5000,23,3,309.482703
2,5000,23,4,0.004147
2,5000,23,5,11.559155
2,5000,23,6,1.508245
64,5000,24,2,88.710966
64,5000,24,3,202.317287
64,5000,24,4,0.014093
64,5000,24,5,26.370079
64,5000,24,6,3.233436
8,5000,25,2,39.320978
8,5000,25,3,
8,5000,25,4,1.250629
8,5000,25,5,60.688217
8,5000,25,6,6.96824
56,100,20,2,0.517337
56,100,20,3,4.848679
56,100,20,4,0.002609
56,100,20,5,0.99301
56,100,20,6,0.142704
77,100,21,2,0.167421
77,100,21,3,11.030596
77,100,21,4,0.001952
77,100,21,5,2.301097
77,100,21,6,0.312851
57,100,22,2,0.186931
57,100,22,3,24.951077
57,100,22,4,0.001905
57,100,22,5,6.808793
57,100,22,6,0.681704
67,100,23,2,0.898679
67,100,23,3,55.981971
67,100,23,4,0.003261
67,100,23,5,18.284076
67,100,23,6,1.484381
7,100,24,2,0.445708
7,100,24,3,125.636557
7,100,24,4,0.004604
7,100,24,5,25.363817
7,100,24,6,3.229447
92,100,25,2,1.881867
92,100,25,3,
92,100,25,4,0.140219
92,100,25,5,63.796329
92,100,25,6,6.976965
27,1000,20,2,0.945248
27,1000,20,3,4.950608
27,1000,20,4,0.002181
27,1000,20,5,0.915052
27,1000,20,6,0.143832
88,1000,21,2,92.545485
88,1000,21,3,14.076555
88,1000,21,4,1.176994
88,1000,21,5,2.12564
88,1000,21,6,0.314395
42,1000,22,2,0.059361
42,1000,22,3,40.074302
42,1000,22,4,0.001964
42,1000,22,5,5.030659
42,1000,22,6,0.68783
47,1000,23,2,94.509455
47,1000,23,3,143.827063
47,1000,23,4,0.005927
47,1000,23,5,11.693014
47,1000,23,6,1.499994
5,1000,24,2,6.282332
5,1000,24,3,
5,1000,24,4,0.165247
5,1000,24,5,26.397644
5,1000,24,6,3.241458
16,1000,25,2,2.632305
16,1000,25,3,
16,1000,25,4,0.335742
16,1000,25,5,58.29476
16,1000,25,6,6.982642
33,5000,20,2,65.501827
33,5000,20,3,48.888975
33,5000,20,4,0.214823
33,5000,20,5,0.932861
33,5000,20,6,0.147635
87,5000,21,2,4.905671
87,5000,21,3,11.52637
87,5000,21,4,0.003877
87,5000,21,5,2.159488
87,5000,21,6,0.317073
91,5000,22,2,0.990966
91,5000,22,3,25.566708
91,5000,22,4,0.002592
91,5000,22,5,5.110231
91,5000,22,6,0.69132
81,5000,23,2,13.700597
81,5000,23,3,338.644188
81,5000,23,4,0.005035
81,5000,23,5,11.403413
81,5000,23,6,1.50081
20,5000,24,2,18.778713
20,5000,24,3,
20,5000,24,4,0.161058
20,5000,24,5,26.644778
20,5000,24,6,3.25311
84,5000,25,2,0.093152
84,5000,25,3,
84,5000,25,4,2.426477
84,5000,25,5,60.073909
84,5000,25,6,6.987099
90,100,20,2,0.317067
90,100,20,3,4.922929
90,100,20,4,0.003202
90,100,20,5,0.896533
90,100,20,6,0.143064
90,100,21,2,1.217239
90,100,21,3,11.203167
90,100,21,4,0.003342
90,100,21,5,2.053179
90,100,21,6,0.31443
74,100,22,2,0.035736
74,100,22,3,25.591865
74,100,22,4,0.001609
74,100,22,5,8.914271
74,100,22,6,0.684089
23,100,23,2,138.197472
23,100,23,3,60.862708
23,100,23,4,0.00497
23,100,23,5,11.797208
23,100,23,6,1.507607
61,100,24,2,0.211266
61,100,24,3,
61,100,24,4,0.735513
61,100,24,5,26.259406
61,100,24,6,3.238173
6,100,25,2,13.452815
6,100,25,3,
6,100,25,4,0.337298
6,100,25,5,59.369069
6,100,25,6,7.021666
42,1000,20,2,0.00386
42,1000,20,3,5.072109
42,1000,20,4,0.00123
42,1000,20,5,0.915988
42,1000,20,6,0.145702
9,1000,21,2,1.856864
9,1000,21,3,14.972518
9,1000,21,4,2.489342
9,1000,21,5,2.150036
9,1000,21,6,0.988355
16,1000,22,2,1.323998
16,1000,22,3,40.659595
16,1000,22,4,0.001971
16,1000,22,5,4.996285
16,1000,22,6,0.692534
94,1000,23,2,15.252838
94,1000,23,3,83.522182
94,1000,23,4,0.215077
94,1000,23,5,11.497572
94,1000,23,6,1.499545
23,1000,24,2,0.022193
23,1000,24,3,
23,1000,24,4,0.203439
23,1000,24,5,26.568578
23,1000,24,6,3.238482
34,1000,25,2,7.13946
34,1000,25,3,
34,1000,25,4,0.536027
34,1000,25,5,57.568694
34,1000,25,6,7.049678
28,5000,20,2,93.379676
28,5000,20,3,4.973241
28,5000,20,4,0.002432
28,5000,20,5,0.966126
28,5000,20,6,0.144274
32,5000,21,2,34.729949
32,5000,21,3,11.086523
32,5000,21,4,0.003586
32,5000,21,5,2.067856
32,5000,21,6,0.314661
19,5000,22,2,0.567425
19,5000,22,3,25.586673
19,5000,22,4,0.00243
19,5000,22,5,4.875263
19,5000,22,6,0.687626
50,5000,23,2,75.313267
50,5000,23,3,123.272465
50,5000,23,4,0.002205
50,5000,23,5,10.890535
50,5000,23,6,1.492533
12,5000,24,2,0.67305
12,5000,24,3,
12,5000,24,4,0.241918
12,5000,24,5,26.314116
12,5000,24,6,3.306581
24,5000,25,2,2.5738
24,5000,25,3,
24,5000,25,4,0.30414
24,5000,25,5,56.59701
24,5000,25,6,7.0757
55,100,20,2,0.242471
55,100,20,3,19.218781
55,100,20,4,0.518148
55,100,20,5,0.959259
55,100,20,6,0.144211
23,100,21,2,19.872204
23,100,21,3,11.443994
23,100,21,4,0.004062
23,100,21,5,2.059829
23,100,21,6,0.315188
24,100,22,2,2.292215
24,100,22,3,25.40842
24,100,22,4,0.002577
24,100,22,5,4.784178
24,100,22,6,0.687623
95,100,23,2,0.226773
95,100,23,3,
95,100,23,4,0.194233
95,100,23,5,11.489698
95,100,23,6,1.492394
18,100,24,2,0.198905
18,100,24,3,
18,100,24,4,0.298561
18,100,24,5,27.24152
18,100,24,6,3.239916
5,100,25,2,3.423374
5,100,25,3,
5,100,25,4,0.542939
5,100,25,5,56.912104
5,100,25,6,7.061106
19,1000,20,2,0.146721
19,1000,20,3,4.987946
19,1000,20,4,0.461017
19,1000,20,5,0.903824
19,1000,20,6,0.145281
50,1000,21,2,0.023459
50,1000,21,3,43.878923
50,1000,21,4,0.001502
50,1000,21,5,2.171788
50,1000,21,6,0.316737
13,1000,22,2,0.096191
13,1000,22,3,26.329352
13,1000,22,4,0.326768
13,1000,22,5,5.058976
13,1000,22,6,0.68756
39,1000,23,2,0.436468
39,1000,23,3,123.353434
39,1000,23,4,0.00256
39,1000,23,5,11.52921
39,1000,23,6,1.502542
6,1000,24,2,1.305779
6,1000,24,3,
6,1000,24,4,0.122875
6,1000,24,5,26.034269
6,1000,24,6,3.324825
10,1000,25,2,6.039491
10,1000,25,3,
10,1000,25,4,0.614286
10,1000,25,5,56.941198
10,1000,25,6,7.025374
25,5000,20,2,50.261647
25,5000,20,3,5.068721
25,5000,20,4,0.002322
25,5000,20,5,1.016962
25,5000,20,6,0.145454
10,5000,21,2,10.180897
10,5000,21,3,11.183453
10,5000,21,4,0.00205
10,5000,21,5,2.08175
10,5000,21,6,0.315099
31,5000,22,2,0.893627
31,5000,22,3,133.462481
31,5000,22,4,0.003444
31,5000,22,5,4.852241
31,5000,22,6,0.687418
64,5000,23,2,141.3885
64,5000,23,3,122.656631
64,5000,23,4,0.005681
64,5000,23,5,11.03245
64,5000,23,6,1.493162
2,5000,24,2,10.140465
2,5000,24,3,
2,5000,24,4,1.311614
2,5000,24,5,25.29579
2,5000,24,6,39.528772
29,5000,25,2,78.945054
29,5000,25,3,
29,5000,25,4,0.392859
29,5000,25,5,59.234394
29,5000,25,6,6.989952
98,100,20,2,0.668012
98,100,20,3,4.955926
98,100,20,4,0.003275
98,100,20,5,0.907985
98,100,20,6,0.14372
63,100,21,2,2.852959
63,100,21,3,11.255557
63,100,21,4,0.002128
63,100,21,5,2.069378
63,100,21,6,0.315097
59,100,22,2,
59,100,22,3,68.317084
59,100,22,4,0.002851
59,100,22,5,5.05437
59,100,22,6,0.69253
67,100,23,2,0.93536
67,100,23,3,117.685905
67,100,23,4,0.242423
67,100,23,5,10.974393
67,100,23,6,1.494907
98,100,24,2,3.220736
98,100,24,3,204.046974
98,100,24,4,0.057543
98,100,24,5,25.458721
98,100,24,6,3.239124
92,100,25,2,1.902106
92,100,25,3,
92,100,25,4,0.470683
92,100,25,5,60.528214
92,100,25,6,7.013482
76,1000,20,2,0.116708
76,1000,20,3,4.981413
76,1000,20,4,0.001799
76,1000,20,5,0.957366
76,1000,20,6,0.144127
79,1000,21,2,0.092642
79,1000,21,3,11.365296
79,1000,21,4,0.001571
79,1000,21,5,2.164108
79,1000,21,6,0.316514
82,1000,22,2,0.080688
82,1000,22,3,25.867548
82,1000,22,4,0.001996
82,1000,22,5,4.811076
82,1000,22,6,0.68621
50,1000,23,2,0.03761
50,1000,23,3,192.738411
50,1000,23,4,0.001742
50,1000,23,5,11.174952
50,1000,23,6,1.490398
70,1000,24,2,8.838871
70,1000,24,3,
70,1000,24,4,0.282125
70,1000,24,5,26.151721
70,1000,24,6,3.234163
80,1000,25,2,0.341356
80,1000,25,3,
80,1000,25,4,2.715069
80,1000,25,5,60.72884
80,1000,25,6,6.983882
7,5000,20,2,20.637085
7,5000,20,3,4.923739
7,5000,20,4,0.002288
7,5000,20,5,0.893718
7,5000,20,6,0.143651
1,5000,21,2,9.856866
1,5000,21,3,11.206534
1,5000,21,4,0.00514
1,5000,21,5,2.083537
1,5000,21,6,0.314076
89,5000,22,2,4.664613
89,5000,22,3,26.242354
89,5000,22,4,0.01023
89,5000,22,5,4.868531
89,5000,22,6,0.683653
5,5000,23,2,23.909646
5,5000,23,3,56.233259
5,5000,23,4,0.005642
5,5000,23,5,11.636682
5,5000,23,6,1.485116
54,5000,24,2,6.991501
54,5000,24,3,125.358796
54,5000,24,4,0.002261
54,5000,24,5,26.296001
54,5000,24,6,3.219659
88,5000,25,2,7.708114
88,5000,25,3,
88,5000,25,4,0.174006
88,5000,25,5,59.207301
88,5000,25,6,6.963185
14,100,20,2,0.010281
14,100,20,3,4.845821
14,100,20,4,0.001437
14,100,20,5,0.986507
14,100,20,6,0.142291
79,100,21,2,0.272311
79,100,21,3,11.02394
79,100,21,4,0.002435
79,100,21,5,2.41872
79,100,21,6,0.313024
61,100,22,2,0.303277
61,100,22,3,24.911262
61,100,22,4,0.002362
61,100,22,5,7.471827
61,100,22,6,0.681924
57,100,23,2,0.20787
57,100,23,3,55.921409
57,100,23,4,0.001899
57,100,23,5,18.572618
57,100,23,6,1.482833
36,100,24,2,37.703826
36,100,24,3,125.297009
36,100,24,4,0.002736
36,100,24,5,43.88097
36,100,24,6,3.217403
29,100,25,2,0.125627
29,100,25,3,
29,100,25,4,0.857265
29,100,25,5,61.708946
29,100,25,6,6.976516
85,1000,20,2,0.089178
85,1000,20,3,4.916772
85,1000,20,4,0.001708
85,1000,20,5,0.891041
85,1000,20,6,0.143971
3,1000,21,2,18.449752
3,1000,21,3,11.18273
3,1000,21,4,0.00306
3,1000,21,5,2.086685
3,1000,21,6,0.314285
97,1000,22,2,0.134189
97,1000,22,3,25.410734
97,1000,22,4,0.00182
97,1000,22,5,4.736638
97,1000,22,6,0.685838
91,1000,23,2,2.750811
91,1000,23,3,56.857449
91,1000,23,4,0.04567
91,1000,23,5,11.158364
91,1000,23,6,1.489013
28,1000,24,2,11.394483
28,1000,24,3,
28,1000,24,4,0.3272
28,1000,24,5,25.353203
28,1000,24,6,3.232036
60,1000,25,2,160.892181
60,1000,25,3,
60,1000,25,4,0.190403
60,1000,25,5,110.078846
60,1000,25,6,7.015092
37,5000,20,2,0.208887
37,5000,20,3,4.983809
37,5000,20,4,0.001724
37,5000,20,5,0.9338
37,5000,20,6,0.144434
16,5000,21,2,5.51277
16,5000,21,3,11.23187
16,5000,21,4,0.001837
16,5000,21,5,2.085088
16,5000,21,6,0.315163
48,5000,22,2,5.002134
48,5000,22,3,25.414275
48,5000,22,4,0.004764
48,5000,22,5,4.800824
48,5000,22,6,0.687138
67,5000,23,2,2.606943
67,5000,23,3,88.480027
67,5000,23,4,0.693388
67,5000,23,5,11.084086
67,5000,23,6,1.496709
31,5000,24,2,1.464483
31,5000,24,3,
31,5000,24,4,0.223749
31,5000,24,5,26.761424
31,5000,24,6,3.236584
44,5000,25,2,19.851681
44,5000,25,3,
44,5000,25,4,0.965398
44,5000,25,5,61.518558
44,5000,25,6,6.980055
22,100,20,2,0.123291
22,100,20,3,158.53436
22,100,20,4,0.004133
22,100,20,5,0.919952
22,100,20,6,0.144246
69,100,21,2,5.662877
69,100,21,3,11.284753
69,100,21,4,0.003239
69,100,21,5,2.416471
69,100,21,6,0.31608
81,100,22,2,2.846916
81,100,22,3,25.279548
81,100,22,4,0.004115
81,100,22,5,4.861693
81,100,22,6,0.684595
3,100,23,2,0.169132
3,100,23,3,56.628179
3,100,23,4,0.00191
3,100,23,5,10.936272
3,100,23,6,1.487745
55,100,24,2,1.088265
55,100,24,3,
55,100,24,4,0.157226
55,100,24,5,25.393415
55,100,24,6,3.228243
29,100,25,2,0.125854
29,100,25,3,
29,100,25,4,0.32294
29,100,25,5,59.614194
29,100,25,6,6.986012
6,1000,20,2,0.243657
6,1000,20,3,4.940929
6,1000,20,4,0.002305
6,1000,20,5,0.899868
6,1000,20,6,0.143968
49,1000,21,2,0.023514
49,1000,21,3,11.249406
49,1000,21,4,0.001513
49,1000,21,5,2.07178
49,1000,21,6,0.314874
88,1000,22,2,44.024795
88,1000,22,3,36.720368
88,1000,22,4,0.004653
88,1000,22,5,5.050738
88,1000,22,6,0.69077
46,1000,23,2,0.674481
46,1000,23,3,87.872232
46,1000,23,4,0.005814
46,1000,23,5,11.342502
46,1000,23,6,1.493219
57,1000,24,2,2.504684
57,1000,24,3,
57,1000,24,4,0.165451
57,1000,24,5,26.34973
57,1000,24,6,3.236695
84,1000,25,2,4.608242
84,1000,25,3,
84,1000,25,4,0.356874
84,1000,25,5,59.070394
84,1000,25,6,7.064779
2,5000,20,2,1.907463
2,5000,20,3,7.5091
2,5000,20,4,0.348213
2,5000,20,5,0.921345
2,5000,20,6,0.143201
55,5000,21,2,0.24099
55,5000,21,3,48.820838
55,5000,21,4,0.001544
55,5000,21,5,2.193286
55,5000,21,6,0.318828
93,5000,22,2,15.650143
93,5000,22,3,48.302594
93,5000,22,4,0.002481
93,5000,22,5,4.970253
93,5000,22,6,0.692042
98,5000,23,2,69.565241
98,5000,23,3,156.060708
98,5000,23,4,0.002445
98,5000,23,5,11.296837
98,5000,23,6,1.49685
70,5000,24,2,16.771657
70,5000,24,3,
70,5000,24,4,0.265351
70,5000,24,5,27.065766
70,5000,24,6,3.253593
22,5000,25,2,0.778295
22,5000,25,3,
22,5000,25,4,0.374774
22,5000,25,5,62.912334
22,5000,25,6,7.020962
1,100,20,2,10.621378
1,100,20,3,5.00164
1,100,20,4,0.002065
1,100,20,5,0.983594
1,100,20,6,0.143956
40,100,21,2,0.034116
40,100,21,3,11.320898
40,100,21,4,0.001589
40,100,21,5,2.070625
40,100,21,6,0.314848
14,100,22,2,0.016426
14,100,22,3,25.222397
14,100,22,4,0.001778
14,100,22,5,4.797683
14,100,22,6,0.687344
79,100,23,2,1.794426
79,100,23,3,123.508317
79,100,23,4,0.003121
79,100,23,5,11.832107
79,100,23,6,1.499341
42,100,24,2,3.020151
42,100,24,3,
42,100,24,4,0.739047
42,100,24,5,25.137577
42,100,24,6,3.238192
85,100,25,2,3.822217
85,100,25,3,
85,100,25,4,0.795117
85,100,25,5,59.779035
85,100,25,6,6.996572
36,1000,20,2,0.597326
36,1000,20,3,4.963954
36,1000,20,4,0.001847
36,1000,20,5,0.915972
36,1000,20,6,0.143613
11,1000,21,2,2.295654
11,1000,21,3,11.228551
11,1000,21,4,0.001999
11,1000,21,5,2.064602
11,1000,21,6,0.314648
35,1000,22,2,0.591835
35,1000,22,3,63.463458
35,1000,22,4,0.002407
35,1000,22,5,4.974268
35,1000,22,6,0.691379
46,1000,23,2,0.674693
46,1000,23,3,67.547819
46,1000,23,4,0.006163
46,1000,23,5,11.587966
46,1000,23,6,1.50332
94,1000,24,2,3.488052
94,1000,24,3,
94,1000,24,4,0.157075
94,1000,24,5,26.33007
94,1000,24,6,3.232559
83,1000,25,2,1.774677
83,1000,25,3,
83,1000,25,4,1.211896
83,1000,25,5,60.559853
83,1000,25,6,7.14363
16,5000,20,2,8.540526
16,5000,20,3,5.011921
16,5000,20,4,0.197964
16,5000,20,5,0.959605
16,5000,20,6,0.145802
45,5000,21,2,1.336639
45,5000,21,3,11.428738
45,5000,21,4,0.001992
45,5000,21,5,2.172863
45,5000,21,6,0.316246
77,5000,22,2,0.842216
77,5000,22,3,25.67326
77,5000,22,4,0.168327
77,5000,22,5,4.817794
77,5000,22,6,0.686716
39,5000,23,2,36.600468
39,5000,23,3,75.894127
39,5000,23,4,0.002647
39,5000,23,5,11.488833
39,5000,23,6,1.495361
12,5000,24,2,0.661556
12,5000,24,3,
12,5000,24,4,0.432035
12,5000,24,5,25.678227
12,5000,24,6,3.232612
89,5000,25,2,50.726879
89,5000,25,3,
89,5000,25,4,0.366078
89,5000,25,5,60.251922
89,5000,25,6,7.017968
82,100,20,2,0.279836
82,100,20,3,5.036967
82,100,20,4,0.001504
82,100,20,5,0.945337
82,100,20,6,0.144705
78,100,21,2,0.027202
78,100,21,3,11.305832
78,100,21,4,0.001557
78,100,21,5,2.088448
78,100,21,6,0.315059
1,100,22,2,1.118879
1,100,22,3,25.626004
1,100,22,4,0.00216
1,100,22,5,4.733898
1,100,22,6,0.686796
97,100,23,2,0.018412
97,100,23,3,57.008744
97,100,23,4,0.00145
97,100,23,5,11.088886
97,100,23,6,1.493973
34,100,24,2,10.953987
34,100,24,3,
34,100,24,4,2.692008
34,100,24,5,25.582063
34,100,24,6,3.234547
44,100,25,2,2.281465
44,100,25,3,
44,100,25,4,0.320422
44,100,25,5,60.022575
44,100,25,6,7.016894
60,1000,20,2,26.956393
60,1000,20,3,9.462175
60,1000,20,4,0.35765
60,1000,20,5,0.898114
60,1000,20,6,0.144142
44,1000,21,2,0.286459
44,1000,21,3,11.260674
44,1000,21,4,0.001968
44,1000,21,5,2.068108
44,1000,21,6,0.314777
56,1000,22,2,1.925605
56,1000,22,3,55.756632
56,1000,22,4,0.002154
56,1000,22,5,5.030033
56,1000,22,6,0.691873
84,1000,23,2,2.106402
84,1000,23,3,
84,1000,23,4,0.863218
84,1000,23,5,11.269914
84,1000,23,6,1.499281
62,1000,24,2,3.533447
62,1000,24,3,
62,1000,24,4,1.200178
62,1000,24,5,25.103664
62,1000,24,6,3.244571
29,1000,25,2,0.188646
29,1000,25,3,
29,1000,25,4,0.461772
29,1000,25,5,65.702115
29,1000,25,6,6.996828
30,5000,20,2,0.324582
30,5000,20,3,4.9603
30,5000,20,4,0.00187
30,5000,20,5,0.970783
30,5000,20,6,0.145575
76,5000,21,2,
76,5000,21,3,26.65375
76,5000,21,4,0.866326
76,5000,21,5,2.048869
76,5000,21,6,0.313672
47,5000,22,2,0.22944
47,5000,22,3,306.532933
47,5000,22,4,0.002172
47,5000,22,5,4.742944
47,5000,22,6,0.686386
23,5000,23,2,6.05566
23,5000,23,3,56.770466
23,5000,23,4,0.010088
23,5000,23,5,11.022087
23,5000,23,6,1.494581
61,5000,24,2,123.12918
61,5000,24,3,127.814963
61,5000,24,4,0.002437
61,5000,24,5,27.509128
61,5000,24,6,3.231607
94,5000,25,2,2.559104
94,5000,25,3,
94,5000,25,4,0.990628
94,5000,25,5,56.825953
94,5000,25,6,6.962094
12,100,20,2,0.277947
12,100,20,3,5.010649
12,100,20,4,0.002109
12,100,20,5,0.941557
12,100,20,6,0.144467
26,100,21,2,1.920827
26,100,21,3,11.64688
26,100,21,4,0.018352
26,100,21,5,2.083783
26,100,21,6,0.314038
46,100,22,2,0.143476
46,100,22,3,106.830532
46,100,22,4,2.01432
46,100,22,5,4.75636
46,100,22,6,0.691311
17,100,23,2,3.288431
17,100,23,3,96.387716
17,100,23,4,0.003035
17,100,23,5,10.925609
17,100,23,6,1.493591
26,100,24,2,16.332478
26,100,24,3,
26,100,24,4,0.703138
26,100,24,5,25.674104
26,100,24,6,10.750008
95,100,25,2,0.4425
95,100,25,3,
95,100,25,4,5.38129
95,100,25,5,60.750548
95,100,25,6,6.976335
8,1000,20,2,0.178221
8,1000,20,3,4.951035
8,1000,20,4,0.00143
8,1000,20,5,0.888159
8,1000,20,6,0.143601
49,1000,21,2,0.023312
49,1000,21,3,11.222562
49,1000,21,4,0.001477
49,1000,21,5,2.043894
49,1000,21,6,0.314261
94,1000,22,2,21.101507
94,1000,22,3,47.025968
94,1000,22,4,0.002681
94,1000,22,5,4.970882
94,1000,22,6,0.690915
66,1000,23,2,4.200802
66,1000,23,3,210.257155
66,1000,23,4,0.002162
66,1000,23,5,10.95253
66,1000,23,6,1.494725
75,1000,24,2,6.05501
75,1000,24,3,
75,1000,24,4,1.3569
75,1000,24,5,25.271555
75,1000,24,6,3.241208
11,1000,25,2,8.094419
11,1000,25,3,
11,1000,25,4,0.118371
11,1000,25,5,60.258063
11,1000,25,6,6.971817
51,5000,20,2,0.324393
51,5000,20,3,4.888306
51,5000,20,4,0.31462
51,5000,20,5,0.890472
51,5000,20,6,0.143211
34,5000,21,2,1.042639
34,5000,21,3,16.644511
34,5000,21,4,0.356061
34,5000,21,5,2.062787
34,5000,21,6,0.314618
17,5000,22,2,0.196362
17,5000,22,3,97.419027
17,5000,22,4,0.001958
17,5000,22,5,4.926919
17,5000,22,6,0.690017
57,5000,23,2,1.444758
57,5000,23,3,
57,5000,23,4,0.02882
57,5000,23,5,11.881202
57,5000,23,6,1.500788
55,5000,24,2,0.40525
55,5000,24,3,
55,5000,24,4,0.157133
55,5000,24,5,25.571456
55,5000,24,6,3.237769
27,5000,25,2,8.941501
27,5000,25,3,
27,5000,25,4,0.163118
27,5000,25,5,59.113308
27,5000,25,6,6.982098
58,100,20,2,0.715392
58,100,20,3,4.908014
58,100,20,4,0.001643
58,100,20,5,0.894212
58,100,20,6,0.143636
51,100,21,2,0.6167
51,100,21,3,11.534768
51,100,21,4,0.106245
51,100,21,5,2.103493
51,100,21,6,0.313316
42,100,22,2,0.911718
42,100,22,3,28.61871
42,100,22,4,0.003838
42,100,22,5,5.162606
42,100,22,6,0.688475
61,100,23,2,0.129566
61,100,23,3,57.383664
61,100,23,4,0.002122
61,100,23,5,11.193495
61,100,23,6,1.491509
37,100,24,2,14.026359
37,100,24,3,
37,100,24,4,0.619291
37,100,24,5,25.184317
37,100,24,6,3.229554
21,100,25,2,6.764049
21,100,25,3,
21,100,25,4,5.080249
21,100,25,5,57.307093
21,100,25,6,6.998733
2,1000,20,2,0.423049
2,1000,20,3,4.94955
2,1000,20,4,0.001599
2,1000,20,5,0.891544
2,1000,20,6,0.144014
10,1000,21,2,0.287328
10,1000,21,3,11.236187
10,1000,21,4,0.003234
10,1000,21,5,2.069717
10,1000,21,6,0.314332
42,1000,22,2,0.05949
42,1000,22,3,64.570561
42,1000,22,4,0.001885
42,1000,22,5,5.013734
42,1000,22,6,0.695253
86,1000,23,2,3.405332
86,1000,23,3,56.850939
86,1000,23,4,0.002224
86,1000,23,5,11.075767
86,1000,23,6,1.49543
20,1000,24,2,0.051773
20,1000,24,3,
20,1000,24,4,1.773859
20,1000,24,5,25.072256
20,1000,24,6,8.175969
2,1000,25,2,0.160816
2,1000,25,3,
2,1000,25,4,0.204327
2,1000,25,5,
2,1000,25,6,7.028525
29,5000,20,2,38.719195
29,5000,20,3,5.056609
29,5000,20,4,0.001948
29,5000,20,5,0.964111
29,5000,20,6,0.144419
76,5000,21,2,
76,5000,21,3,26.259865
76,5000,21,4,2.289114
76,5000,21,5,2.146891
76,5000,21,6,0.315747
8,5000,22,2,5.67596
8,5000,22,3,25.082461
8,5000,22,4,0.001959
8,5000,22,5,4.685432
8,5000,22,6,0.686083
82,5000,23,2,11.249409
82,5000,23,3,194.148308
82,5000,23,4,0.003196
82,5000,23,5,10.914419
82,5000,23,6,1.493745
79,5000,24,2,2.406128
79,5000,24,3,
79,5000,24,4,0.189235
79,5000,24,5,25.180572
79,5000,24,6,3.231834
3,5000,25,2,13.043384
3,5000,25,3,
3,5000,25,4,4.09201
3,5000,25,5,57.315606
3,5000,25,6,6.968837
12,100,20,2,0.273296
12,100,20,3,4.844426
12,100,20,4,0.002049
12,100,20,5,0.985633
12,100,20,6,0.142194
95,100,21,2,0.088748
95,100,21,3,11.036111
95,100,21,4,0.001624
95,100,21,5,2.306331
95,100,21,6,0.312968
23,100,22,2,71.811568
23,100,22,3,24.88114
23,100,22,4,0.004193
23,100,22,5,6.760664
23,100,22,6,0.683491
77,100,23,2,0.306632
