seed,gridsize,ncount,method,runtime
2,1000,30,4,0.007922
2,1000,30,6,
87,1000,31,2,14.779332
87,1000,31,4,0.059855
87,1000,31,6,
38,1000,32,2,452.889877
38,1000,32,4,0.021268
38,1000,32,6,
98,5000,26,2,199.014085
98,5000,26,4,0.007011
98,5000,26,6,33.280386
15,5000,27,2,15.491141
15,5000,27,4,0.004561
15,5000,27,6,73.356114
99,5000,28,2,365.239382
99,5000,28,4,0.00726
99,5000,28,6,159.92504
90,5000,29,2,130.474802
90,5000,29,4,0.014565
90,5000,29,6,
72,5000,30,2,52.643201
72,5000,30,4,0.019214
72,5000,30,6,
20,5000,31,2,149.918754
20,5000,31,4,0.016066
20,5000,31,6,
21,5000,32,2,132.682174
21,5000,32,4,0.009926
21,5000,32,6,
84,100,26,2,0.114685
84,100,26,4,0.003913
84,100,26,6,34.609228
78,100,27,2,2.070396
78,100,27,4,0.009739
78,100,27,6,303.413686
47,100,28,2,1.040886
47,100,28,4,0.598607
47,100,28,6,163.912407
95,100,29,2,20.893561
95,100,29,4,0.02327
95,100,29,6,
12,100,30,2,140.24658
12,100,30,4,0.019515
12,100,30,6,
4,100,31,2,21.797617
4,100,31,4,0.009788
4,100,31,6,
23,100,32,2,
23,100,32,4,0.024407
23,100,32,6,
15,1000,26,2,0.48373
15,1000,26,4,0.004915
15,1000,26,6,33.835741
69,1000,27,2,142.873895
69,1000,27,4,0.011013
69,1000,27,6,74.64358
14,1000,28,2,219.945609
14,1000,28,4,0.024155
14,1000,28,6,161.550093
13,1000,29,2,2.656183
13,1000,29,4,0.006891
13,1000,29,6,
62,1000,30,2,191.686474
62,1000,30,4,0.011584
62,1000,30,6,
83,1000,31,2,3.503371
83,1000,31,4,0.011207
83,1000,31,6,
46,1000,32,2,8.236199
46,1000,32,4,0.026574
46,1000,32,6,
14,5000,26,2,
14,5000,26,4,0.034401
14,5000,26,6,33.600982
68,5000,27,2,1.32122
68,5000,27,4,0.006273
68,5000,27,6,74.135895
36,5000,28,2,1.450549
36,5000,28,4,0.007993
36,5000,28,6,160.835405
40,5000,29,2,395.999421
40,5000,29,4,0.145502
40,5000,29,6,
2,5000,30,2,297.501551
2,5000,30,4,0.01456
2,5000,30,6,
100,5000,31,2,
100,5000,31,4,0.010068
100,5000,31,6,
55,5000,32,2,9.394319
55,5000,32,4,0.00943
55,5000,32,6,
83,100,26,2,9.196571
83,100,26,4,0.010078
83,100,26,6,78.627543
94,100,27,2,0.915558
94,100,27,4,0.013778
94,100,27,6,75.899833
61,100,28,2,0.92457
61,100,28,4,0.011667
61,100,28,6,389.650731
22,100,29,2,8.22062
22,100,29,4,0.017302
22,100,29,6,
51,100,30,2,0.730924
51,100,30,4,0.012101
51,100,30,6,
58,100,31,2,2.73952
58,100,31,4,0.006752
58,100,31,6,
67,100,32,2,
67,100,32,4,0.017619
67,100,32,6,
78,1000,26,2,0.294622
78,1000,26,4,0.004365
78,1000,26,6,33.660506
6,1000,27,2,1.423218
6,1000,27,4,0.011319
6,1000,27,6,73.962721
43,1000,28,2,3.509118
43,1000,28,4,0.012586
43,1000,28,6,162.266255
41,1000,29,2,1.810335
41,1000,29,4,0.006494
41,1000,29,6,
100,1000,30,2,1.256469
100,1000,30,4,0.010411
100,1000,30,6,
84,1000,31,2,3.049339
84,1000,31,4,0.011986
84,1000,31,6,
34,1000,32,2,
34,1000,32,4,0.016863
34,1000,32,6,
67,5000,26,2,3.827674
67,5000,26,4,0.005953
67,5000,26,6,33.730962
5,5000,27,2,0.407832
5,5000,27,4,0.004251
5,5000,27,6,75.029661
28,5000,28,2,341.590977
28,5000,28,4,0.027159
28,5000,28,6,160.861111
85,5000,29,2,0.658266
85,5000,29,4,0.009599
85,5000,29,6,
100,5000,30,2,
100,5000,30,4,0.010454
100,5000,30,6,
59,5000,31,2,
59,5000,31,4,0.013767
59,5000,31,6,
20,5000,32,2,370.678081
20,5000,32,4,0.017402
20,5000,32,6,
93,100,26,2,0.098848
93,100,26,4,2.561385
93,100,26,6,118.966618
44,100,27,2,14.843285
44,100,27,4,0.026637
44,100,27,6,108.08805
45,100,28,2,7.062892
45,100,28,4,0.010152
45,100,28,6,399.940672
11,100,29,2,132.429298
11,100,29,4,0.021403
11,100,29,6,
1,100,30,2,11.321477
1,100,30,4,0.008974
1,100,30,6,
96,100,31,2,
96,100,31,4,0.412537
96,100,31,6,
76,100,32,2,
76,100,32,4,0.02206
76,100,32,6,
93,1000,26,2,105.884138
93,1000,26,4,0.017729
93,1000,26,6,33.932479
82,1000,27,2,1.742481
82,1000,27,4,0.006333
82,1000,27,6,74.604083
36,1000,28,2,110.125121
36,1000,28,4,0.012314
36,1000,28,6,162.039131
8,1000,29,2,101.203757
8,1000,29,4,0.008196
8,1000,29,6,
65,1000,30,2,12.671065
65,1000,30,4,0.017724
65,1000,30,6,
55,1000,31,2,18.680218
55,1000,31,4,0.022665
55,1000,31,6,
31,1000,32,2,
31,1000,32,4,0.051941
31,1000,32,6,
100,5000,26,2,260.235488
100,5000,26,4,0.005093
100,5000,26,6,33.713458
87,5000,27,2,350.175225
87,5000,27,4,0.244457
87,5000,27,6,74.331592
92,5000,28,2,3.285951
92,5000,28,4,0.007755
92,5000,28,6,161.98752
31,5000,29,2,313.835014
31,5000,29,4,0.033971
31,5000,29,6,
8,5000,30,2,18.420693
8,5000,30,4,0.010562
8,5000,30,6,
28,5000,31,2,
28,5000,31,4,0.019529
28,5000,31,6,
91,5000,32,2,194.04689
91,5000,32,4,0.01
91,5000,32,6,
35,100,26,2,4.258644
35,100,26,4,1.286814
35,100,26,6,219.854151
65,100,27,2,146.702856
65,100,27,4,0.77539
65,100,27,6,
80,100,28,2,12.759944
80,100,28,4,0.748587
80,100,28,6,
65,100,29,2,293.475542
65,100,29,4,0.00975
65,100,29,6,
95,100,30,2,6.572521
95,100,30,4,0.057546
95,100,30,6,
39,100,31,2,98.576725
39,100,31,4,0.014386
39,100,31,6,
48,100,32,2,89.591446
48,100,32,4,0.026263
48,100,32,6,
62,1000,26,2,31.044275
62,1000,26,4,0.47069
62,1000,26,6,
80,1000,27,2,5.156948
80,1000,27,4,0.560206
80,1000,27,6,
73,1000,28,2,
73,1000,28,4,2.190885
73,1000,28,6,
77,1000,29,2,6.219155
77,1000,29,4,1.656288
77,1000,29,6,
82,1000,30,2,1.115171
82,1000,30,4,0.31772
82,1000,30,6,
40,1000,31,2,70.142584
40,1000,31,4,0.017546
40,1000,31,6,
98,1000,32,2,543.915261
98,1000,32,4,0.021018
98,1000,32,6,
9,5000,26,2,26.065063
9,5000,26,4,0.007201
9,5000,26,6,34.816976
41,5000,27,2,51.440661
41,5000,27,4,0.006406
41,5000,27,6,120.504557
87,5000,28,2,
87,5000,28,4,0.42727
87,5000,28,6,161.865665
5,5000,29,2,6.507979
5,5000,29,4,0.006821
5,5000,29,6,
44,5000,30,2,150.15886
44,5000,30,4,0.018265
44,5000,30,6,
18,5000,31,2,
18,5000,31,4,0.018238
18,5000,31,6,
100,5000,32,2,
100,5000,32,4,0.011761
100,5000,32,6,
27,100,26,2,8.452233
27,100,26,4,0.217272
27,100,26,6,51.126459
59,100,27,2,
59,100,27,4,0.013595
59,100,27,6,75.436682
100,100,28,2,10.125236
100,100,28,4,0.005919
100,100,28,6,257.201485
73,100,29,2,9.225087
73,100,29,4,0.013037
73,100,29,6,
75,100,30,2,28.751291
75,100,30,4,0.021775
75,100,30,6,
80,100,31,2,62.398588
80,100,31,4,0.014169
80,100,31,6,
74,100,32,2,1.598099
74,100,32,4,0.012296
74,100,32,6,
51,1000,26,2,5.181357
51,1000,26,4,0.008738
51,1000,26,6,33.759964
86,1000,27,2,7.131059
86,1000,27,4,0.006737
86,1000,27,6,75.854959
66,1000,28,2,41.569289
66,1000,28,4,0.008686
66,1000,28,6,
91,1000,29,2,2.254401
91,1000,29,4,0.01072
91,1000,29,6,
49,1000,30,2,5.324667
49,1000,30,4,0.007016
49,1000,30,6,
20,1000,31,2,37.287103
20,1000,31,4,0.281619
20,1000,31,6,
93,1000,32,2,
93,1000,32,4,0.072414
93,1000,32,6,
4,5000,26,2,6.078774
4,5000,26,4,0.008021
4,5000,26,6,33.994116
62,5000,27,2,119.305704
62,5000,27,4,0.016596
62,5000,27,6,75.40138
73,5000,28,2,1.207564
73,5000,28,4,0.016571
73,5000,28,6,163.038975
44,5000,29,2,150.642505
44,5000,29,4,0.015606
44,5000,29,6,
25,5000,30,2,77.165392
25,5000,30,4,0.008189
25,5000,30,6,
97,5000,31,2,43.077792
97,5000,31,4,0.034884
97,5000,31,6,
11,5000,32,2,451.093764
11,5000,32,4,0.0507
11,5000,32,6,
56,100,26,2,5.519757
56,100,26,4,0.008349
56,100,26,6,34.118947
88,100,27,2,3.307489
88,100,27,4,0.009799
88,100,27,6,74.533353
38,100,28,2,7.751892
38,100,28,4,0.006405
38,100,28,6,210.678603
45,100,29,2,4.055885
45,100,29,4,1.117599
45,100,29,6,
15,100,30,2,1.691338
15,100,30,4,0.006703
15,100,30,6,
70,100,31,2,15.193077
70,100,31,4,0.007066
70,100,31,6,
69,100,32,2,1.221548
69,100,32,4,0.00849
69,100,32,6,
21,1000,26,2,79.860047
21,1000,26,4,0.006927
21,1000,26,6,33.769471
27,1000,27,2,98.142387
27,1000,27,4,0.011691
27,1000,27,6,74.074899
28,1000,28,2,
28,1000,28,4,0.021623
28,1000,28,6,161.463625
81,1000,29,2,0.197671
81,1000,29,4,0.006027
81,1000,29,6,
94,1000,30,2,4.613355
94,1000,30,4,0.008018
94,1000,30,6,
2,1000,31,2,0.429744
2,1000,31,4,0.006757
2,1000,31,6,
5,1000,32,2,8.371075
5,1000,32,4,0.010004
5,1000,32,6,
84,5000,26,2,0.169247
84,5000,26,4,0.003861
84,5000,26,6,33.396741
33,5000,27,2,92.477711
33,5000,27,4,0.025873
33,5000,27,6,74.749669
34,5000,28,2,12.179572
34,5000,28,4,0.006895
34,5000,28,6,160.450467
73,5000,29,2,1.639701
73,5000,29,4,0.019383
73,5000,29,6,
24,5000,30,2,12.187202
24,5000,30,4,0.029418
24,5000,30,6,
65,5000,31,2,6.993542
65,5000,31,4,0.00775
65,5000,31,6,
36,5000,32,2,40.659843
36,5000,32,4,0.013385
36,5000,32,6,
35,100,26,2,1.256679
35,100,26,4,0.012276
35,100,26,6,35.277194
79,100,27,2,3.396622
79,100,27,4,0.014501
79,100,27,6,275.726725
76,100,28,2,
76,100,28,4,0.007562
76,100,28,6,190.061296
90,100,29,2,150.016808
90,100,29,4,0.025771
90,100,29,6,
30,100,30,2,1.225483
30,100,30,4,0.006182
30,100,30,6,
9,100,31,2,452.461745
9,100,31,4,1.004109
9,100,31,6,
60,100,32,2,54.150575
60,100,32,4,0.688243
60,100,32,6,
69,1000,26,2,175.794704
69,1000,26,4,0.010488
69,1000,26,6,34.221162
72,1000,27,2,0.857145
72,1000,27,4,0.006839
72,1000,27,6,75.685502
13,1000,28,2,0.22993
13,1000,28,4,0.005017
13,1000,28,6,
85,1000,29,2,25.679613
85,1000,29,4,0.25316
85,1000,29,6,
46,1000,30,2,21.783457
46,1000,30,4,0.050568
46,1000,30,6,
2,1000,31,2,1.212453
2,1000,31,4,0.138896
2,1000,31,6,
67,1000,32,2,41.47651
67,1000,32,4,0.034697
67,1000,32,6,
96,5000,26,2,2.772325
96,5000,26,4,0.009118
96,5000,26,6,33.585617
22,5000,27,2,1.608231
22,5000,27,4,0.006628
22,5000,27,6,74.693679
18,5000,28,2,
18,5000,28,4,0.010244
18,5000,28,6,162.364606
41,5000,29,2,263.820601
41,5000,29,4,0.008603
41,5000,29,6,
44,5000,30,2,149.576832
44,5000,30,4,0.018217
44,5000,30,6,
8,5000,31,2,32.366763
8,5000,31,4,0.01134
8,5000,31,6,
11,5000,32,2,449.074957
11,5000,32,4,0.050488
11,5000,32,6,
32,100,26,2,1.916882
32,100,26,4,0.046159
32,100,26,6,79.147465
43,100,27,2,218.169216
43,100,27,4,2.560216
43,100,27,6,
35,100,28,2,16.158612
35,100,28,4,1.902754
35,100,28,6,
57,100,29,2,47.789403
57,100,29,4,0.065818
57,100,29,6,
32,100,30,2,66.755812
32,100,30,4,8.13873
32,100,30,6,
60,100,31,2,96.988923
60,100,31,4,0.015898
60,100,31,6,
66,100,32,2,9.510363
66,100,32,4,0.011993
66,100,32,6,
87,1000,26,2,1.952463
87,1000,26,4,0.005298
87,1000,26,6,34.00956
58,1000,27,2,81.496767
58,1000,27,4,0.01482
58,1000,27,6,75.821348
52,1000,28,2,25.7066
52,1000,28,4,0.00732
52,1000,28,6,
2,1000,29,2,0.333935
2,1000,29,4,0.006985
2,1000,29,6,
38,1000,30,2,15.642128
38,1000,30,4,0.020791
38,1000,30,6,
77,1000,31,2,60.645667
77,1000,31,4,1.098901
77,1000,31,6,
86,1000,32,2,10.253823
86,1000,32,4,5.177485
86,1000,32,6,
28,5000,26,2,61.704054
28,5000,26,4,0.015938
28,5000,26,6,33.699461
30,5000,27,2,3.274161
30,5000,27,4,0.007099
30,5000,27,6,74.073198
32,5000,28,2,15.671965
32,5000,28,4,0.013022
32,5000,28,6,160.5353
87,5000,29,2,597.612339
87,5000,29,4,0.462113
87,5000,29,6,
26,5000,30,2,7.641019
26,5000,30,4,0.007345
26,5000,30,6,
50,5000,31,2,25.389584
50,5000,31,4,0.009084
50,5000,31,6,
21,5000,32,2,132.799592
21,5000,32,4,0.009889
21,5000,32,6,
42,100,26,2,23.259563
42,100,26,4,0.200348
42,100,26,6,35.245886
2,100,27,2,
2,100,27,4,0.246436
2,100,27,6,358.68862
32,100,28,2,10.411344
32,100,28,4,0.035541
32,100,28,6,
86,100,29,2,
86,100,29,4,0.18826
86,100,29,6,
19,100,30,2,65.233041
19,100,30,4,0.023317
19,100,30,6,
72,100,31,2,0.701344
72,100,31,4,0.007054
72,100,31,6,
56,100,32,2,281.665266
56,100,32,4,0.951231
56,100,32,6,
36,1000,26,2,39.029107
36,1000,26,4,0.011084
36,1000,26,6,34.179957
89,1000,27,2,25.640642
89,1000,27,4,0.00936
89,1000,27,6,76.047081
80,1000,28,2,0.853973
80,1000,28,4,0.005964
80,1000,28,6,391.683955
85,1000,29,2,24.803904
85,1000,29,4,0.008815
85,1000,29,6,
68,1000,30,2,33.510826
68,1000,30,4,0.022084
68,1000,30,6,
10,1000,31,2,16.823206
10,1000,31,4,0.009912
10,1000,31,6,
51,1000,32,2,2.14015
51,1000,32,4,0.008404
51,1000,32,6,
79,5000,26,2,10.255343
79,5000,26,4,0.030424
79,5000,26,6,33.850795
10,5000,27,2,42.125264
10,5000,27,4,0.00599
10,5000,27,6,74.07333
31,5000,28,2,296.752905
31,5000,28,4,0.030892
31,5000,28,6,162.889006
2,5000,29,2,9.779157
2,5000,29,4,0.007892
2,5000,29,6,
72,5000,30,2,52.929644
72,5000,30,4,0.019346
72,5000,30,6,
14,5000,31,2,288.049974
14,5000,31,4,0.013373
14,5000,31,6,
75,5000,32,2,10.012105
75,5000,32,4,0.010065
75,5000,32,6,
90,100,26,2,44.965322
90,100,26,4,0.436942
90,100,26,6,
98,100,27,2,54.141765
98,100,27,4,0.234342
98,100,27,6,
4,100,28,2,353.311338
4,100,28,4,0.012126
4,100,28,6,402.076953
34,100,29,2,150.994446
34,100,29,4,0.024545
34,100,29,6,
11,100,30,2,145.743964
11,100,30,4,5.92924
11,100,30,6,
30,100,31,2,2.833573
30,100,31,4,2.535139
30,100,31,6,
74,100,32,2,2.613512
74,100,32,4,1.424782
74,100,32,6,
36,1000,26,2,42.88814
36,1000,26,4,0.011092
36,1000,26,6,34.34057
40,1000,27,2,27.407449
40,1000,27,4,5.9467
40,1000,27,6,
38,1000,28,2,5.476018
38,1000,28,4,0.777191
38,1000,28,6,
27,1000,29,2,68.603884
27,1000,29,4,0.016865
27,1000,29,6,
49,1000,30,2,5.330363
49,1000,30,4,6.742852
49,1000,30,6,
77,1000,31,2,99.750705
77,1000,31,4,0.5939
77,1000,31,6,
4,1000,32,2,21.887458
4,1000,32,4,0.123591
4,1000,32,6,
34,5000,26,2,25.019008
34,5000,26,4,0.535048
34,5000,26,6,34.090813
53,5000,27,2,52.4353
53,5000,27,4,0.014204
53,5000,27,6,74.579654
68,5000,28,2,2.108164
68,5000,28,4,0.007489
68,5000,28,6,243.662289
16,5000,29,2,39.561022
16,5000,29,4,0.008258
16,5000,29,6,
74,5000,30,2,222.238561
74,5000,30,4,0.010713
74,5000,30,6,
23,5000,31,2,7.544645
23,5000,31,4,0.008501
23,5000,31,6,
14,5000,32,2,521.29898
14,5000,32,4,0.017317
14,5000,32,6,
8,100,26,2,165.461471
8,100,26,4,0.045634
8,100,26,6,60.145844
87,100,27,2,51.150426
87,100,27,4,0.014248
87,100,27,6,123.144874
15,100,28,2,1.037836
15,100,28,4,0.005868
15,100,28,6,210.333106
46,100,29,2,2.657752
46,100,29,4,0.009388
46,100,29,6,
70,100,30,2,13.437851
70,100,30,4,0.007447
70,100,30,6,
31,100,31,2,102.736317
31,100,31,4,0.009136
31,100,31,6,
15,100,32,2,7.621254
15,100,32,4,0.008009
15,100,32,6,
12,1000,26,2,8.265485
12,1000,26,4,0.006953
12,1000,26,6,34.412648
3,1000,27,2,27.873077
3,1000,27,4,0.563183
3,1000,27,6,
98,1000,28,2,26.082199
98,1000,28,4,0.143092
98,1000,28,6,
39,1000,29,2,40.165685
39,1000,29,4,4.364903
39,1000,29,6,
27,1000,30,2,6.29971
27,1000,30,4,0.009907
27,1000,30,6,
75,1000,31,2,71.827968
75,1000,31,4,0.008767
75,1000,31,6,
61,1000,32,2,29.032379
61,1000,32,4,0.012007
61,1000,32,6,
26,5000,26,2,10.975063
26,5000,26,4,0.007489
26,5000,26,6,33.620238
38,5000,27,2,1.364288
38,5000,27,4,0.004411
38,5000,27,6,74.601236
44,5000,28,2,77.238384
44,5000,28,4,0.014375
44,5000,28,6,161.955479
79,5000,29,2,11.377173
79,5000,29,4,0.021743
79,5000,29,6,
22,5000,30,2,45.605066
22,5000,30,4,0.007403
22,5000,30,6,
39,5000,31,2,22.43693
39,5000,31,4,0.010261
39,5000,31,6,
19,5000,32,2,13.243599
19,5000,32,4,0.014819
19,5000,32,6,
61,100,26,2,0.632139
61,100,26,4,0.005671
61,100,26,6,35.217725
12,100,27,2,56.227608
12,100,27,4,1.120743
12,100,27,6,
18,100,28,2,5.114151
18,100,28,4,0.125409
18,100,28,6,
18,100,29,2,136.089796
18,100,29,4,5.803289
18,100,29,6,
51,100,30,2,1.080147
51,100,30,4,0.016246
51,100,30,6,
41,100,31,2,0.792935
41,100,31,4,0.005528
41,100,31,6,
58,100,32,2,2.659539
58,100,32,4,0.006998
58,100,32,6,
64,1000,26,2,0.966384
64,1000,26,4,0.00454
64,1000,26,6,72.100641
29,1000,27,2,0.396149
29,1000,27,4,0.004284
29,1000,27,6,107.767911
71,1000,28,2,76.827273
71,1000,28,4,0.39737
71,1000,28,6,
88,1000,29,2,1.05921
88,1000,29,4,0.134313
88,1000,29,6,
90,1000,30,2,6.018622
90,1000,30,4,0.020037
90,1000,30,6,
29,1000,31,2,13.745018
29,1000,31,4,0.564945
29,1000,31,6,
41,1000,32,2,24.231347
41,1000,32,4,0.044315
41,1000,32,6,
63,5000,26,2,2.591545
63,5000,26,4,0.005212
63,5000,26,6,166.047986
87,5000,27,2,376.683233
87,5000,27,4,0.250375
87,5000,27,6,122.185115
10,5000,28,2,245.736846
10,5000,28,4,0.006995
10,5000,28,6,
60,5000,29,2,108.536971
60,5000,29,4,4.148073
60,5000,29,6,
55,5000,30,2,12.37463
55,5000,30,4,1.170625
55,5000,30,6,
18,5000,31,2,
18,5000,31,4,0.018633
18,5000,31,6,
99,5000,32,2,
99,5000,32,4,0.021628
99,5000,32,6,
31,100,26,2,2.44987
31,100,26,4,0.033431
31,100,26,6,34.527742
73,100,27,2,8.484567
73,100,27,4,0.006393
73,100,27,6,
85,100,28,2,46.272417
85,100,28,4,7.458368
85,100,28,6,
53,100,29,2,1.741942
53,100,29,4,0.008801
53,100,29,6,
73,100,30,2,14.656009
73,100,30,4,0.013933
73,100,30,6,
19,100,31,2,69.960579
19,100,31,4,0.012134
19,100,31,6,
94,100,32,2,6.377131
94,100,32,4,0.018216
94,100,32,6,
44,1000,26,2,0.826879
44,1000,26,4,0.006446
44,1000,26,6,74.347173
80,1000,27,2,1.191253
80,1000,27,4,0.005059
80,1000,27,6,358.852344
50,1000,28,2,3.527094
50,1000,28,4,0.005448
50,1000,28,6,397.064724
82,1000,29,2,1.421263
82,1000,29,4,0.270485
82,1000,29,6,
94,1000,30,2,4.635455
94,1000,30,4,0.00821
94,1000,30,6,
41,1000,31,2,5.884431
41,1000,31,4,0.008992
41,1000,31,6,
5,1000,32,2,8.388954
5,1000,32,4,0.010206
5,1000,32,6,
3,5000,26,2,39.33276
3,5000,26,4,0.005762
3,5000,26,6,93.598085
7,5000,27,2,
7,5000,27,4,5.684758
7,5000,27,6,
66,5000,28,2,27.382296
66,5000,28,4,0.007911
66,5000,28,6,
74,5000,29,2,516.874965
74,5000,29,4,0.433945
74,5000,29,6,
65,5000,30,2,5.283069
65,5000,30,4,0.967303
65,5000,30,6,
18,5000,31,2,
18,5000,31,4,0.018283
18,5000,31,6,
11,5000,32,2,450.510932
11,5000,32,4,0.050239
11,5000,32,6,
96,100,26,2,42.180544
96,100,26,4,1.229096
96,100,26,6,65.384151
15,100,27,2,1.364587
15,100,27,4,0.005911
15,100,27,6,
58,100,28,2,0.867068
58,100,28,4,0.004472
58,100,28,6,
30,100,29,2,226.596412
30,100,29,4,1.630225
30,100,29,6,
56,100,30,2,95.468869
56,100,30,4,0.012576
56,100,30,6,
61,100,31,2,10.468687
61,100,31,4,0.009794
61,100,31,6,
70,100,32,2,12.627038
70,100,32,4,0.007418
70,100,32,6,
96,1000,26,2,32.408179
96,1000,26,4,0.009636
96,1000,26,6,80.374557
71,1000,27,2,21.489561
71,1000,27,4,0.013406
71,1000,27,6,
12,1000,28,2,43.612366
12,1000,28,4,0.009671
12,1000,28,6,
63,1000,29,2,128.478909
63,1000,29,4,0.673486
63,1000,29,6,
12,1000,30,2,73.422602
12,1000,30,4,0.019523
12,1000,30,6,
48,1000,31,2,281.116453
48,1000,31,4,2.878666
48,1000,31,6,
1,1000,32,2,22.788166
1,1000,32,4,0.008146
1,1000,32,6,
51,5000,26,2,0.888596
51,5000,26,4,0.006124
51,5000,26,6,55.996587
77,5000,27,2,37.443496
77,5000,27,4,0.00705
77,5000,27,6,365.273767
6,5000,28,2,3.558702
6,5000,28,4,0.006372
6,5000,28,6,399.664444
77,5000,29,2,25.1613
77,5000,29,4,0.007649
77,5000,29,6,
62,5000,30,2,105.422469
62,5000,30,4,0.010507
62,5000,30,6,
10,5000,31,2,62.715081
10,5000,31,4,0.035001
10,5000,31,6,
90,5000,32,2,83.078433
90,5000,32,4,0.010281
90,5000,32,6,
30,100,26,2,25.653223
30,100,26,4,0.010725
30,100,26,6,46.296475
37,100,27,2,181.17822
37,100,27,4,0.013767
37,100,27,6,75.840252
23,100,28,2,
23,100,28,4,0.022452
23,100,28,6,195.053245
61,100,29,2,1.535997
61,100,29,4,0.012948
61,100,29,6,
38,100,30,2,33.745057
38,100,30,4,0.007823
38,100,30,6,
45,100,31,2,9.099465
45,100,31,4,0.008972
45,100,31,6,
59,100,32,2,
59,100,32,4,0.02175
59,100,32,6,
5,1000,26,2,19.21087
5,1000,26,4,0.008363
5,1000,26,6,33.596354
96,1000,27,2,72.916404
96,1000,27,4,0.026814
96,1000,27,6,73.429733
43,1000,28,2,3.441312
43,1000,28,4,0.012372
43,1000,28,6,160.658484
48,1000,29,2,176.483095
48,1000,29,4,0.039327
48,1000,29,6,
61,1000,30,2,27.735393
61,1000,30,4,0.010759
61,1000,30,6,
97,1000,31,2,
97,1000,31,4,0.008406
97,1000,31,6,
65,1000,32,2,1.848228
65,1000,32,4,0.009527
65,1000,32,6,
93,5000,26,2,0.59337
93,5000,26,4,0.017
93,5000,26,6,33.313878
89,5000,27,2,45.91705
89,5000,27,4,0.037251
89,5000,27,6,73.679344
30,5000,28,2,14.492133
30,5000,28,4,0.00645
30,5000,28,6,161.403759
90,5000,29,2,129.871289
90,5000,29,4,0.014477
90,5000,29,6,
53,5000,30,2,185.633576
53,5000,30,4,0.026761
53,5000,30,6,
9,5000,31,2,11.190363
9,5000,31,4,0.009077
9,5000,31,6,
46,5000,32,2,
46,5000,32,4,0.035827
46,5000,32,6,
28,100,26,2,258.29954
28,100,26,4,0.010449
28,100,26,6,33.90509
69,100,27,2,0.128893
69,100,27,4,0.005526
69,100,27,6,74.745614
87,100,28,2,40.992728
87,100,28,4,0.016785
87,100,28,6,208.595598
5,100,29,2,54.595174
5,100,29,4,0.010726
5,100,29,6,
61,100,30,2,7.612369
61,100,30,4,0.015264
61,100,30,6,
77,100,31,2,0.812843
77,100,31,4,0.005452
77,100,31,6,
55,100,32,2,1.398609
55,100,32,4,0.008491
55,100,32,6,
5,1000,26,2,19.200131
5,1000,26,4,0.008271
5,1000,26,6,34.008709
39,1000,27,2,50.844063
39,1000,27,4,0.013704
39,1000,27,6,106.888408
1,1000,28,2,18.735461
1,1000,28,4,0.007898
1,1000,28,6,161.721828
33,1000,29,2,104.424379
33,1000,29,4,0.009003
33,1000,29,6,
34,1000,30,2,263.056644
34,1000,30,4,0.010223
34,1000,30,6,
34,1000,31,2,
34,1000,31,4,0.013863
34,1000,31,6,
65,1000,32,2,1.844562
65,1000,32,4,0.009817
65,1000,32,6,
76,5000,26,2,
76,5000,26,4,0.02204
76,5000,26,6,33.650595
59,5000,27,2,
59,5000,27,4,0.012258
59,5000,27,6,73.356764
19,5000,28,2,8.379959
19,5000,28,4,0.006569
19,5000,28,6,160.477566
43,5000,29,2,1.048243
43,5000,29,4,0.008125
43,5000,29,6,
75,5000,30,2,5.496474
75,5000,30,4,0.008424
75,5000,30,6,
43,5000,31,2,58.096368
43,5000,31,4,0.105537
43,5000,31,6,
23,5000,32,2,5.282191
23,5000,32,4,0.010184
23,5000,32,6,
24,100,26,2,7.750468
24,100,26,4,0.008056
24,100,26,6,79.045527
25,100,27,2,40.244116
25,100,27,4,0.007692
25,100,27,6,75.300394
90,100,28,2,20.008156
90,100,28,4,0.027732
90,100,28,6,164.219944
33,100,29,2,14.702522
33,100,29,4,0.009974
33,100,29,6,
61,100,30,2,7.513872
61,100,30,4,0.015398
61,100,30,6,
91,100,31,2,42.465049
91,100,31,4,0.04456
91,100,31,6,
91,100,32,2,46.093428
91,100,32,4,0.023836
91,100,32,6,
22,1000,26,2,121.46912
22,1000,26,4,0.005803
22,1000,26,6,33.790951
31,1000,27,2,35.949362
31,1000,27,4,0.011362
31,1000,27,6,73.739893
11,1000,28,2,23.755797
11,1000,28,4,0.011845
11,1000,28,6,161.638133
9,1000,29,2,3.889716
9,1000,29,4,0.009874
9,1000,29,6,
5,1000,30,2,6.685542
5,1000,30,4,0.006841
5,1000,30,6,
34,1000,31,2,
34,1000,31,4,0.013905
34,1000,31,6,
33,1000,32,2,70.004125
33,1000,32,4,0.009875
33,1000,32,6,
92,5000,26,2,2.859677
92,5000,26,4,0.005107
92,5000,26,6,33.528386
43,5000,27,2,1.624067
43,5000,27,4,0.005401
43,5000,27,6,73.827431
82,5000,28,2,9.767924
82,5000,28,4,0.006306
82,5000,28,6,161.090976
24,5000,29,2,21.622901
24,5000,29,4,0.0124
24,5000,29,6,
78,5000,30,2,525.062804
78,5000,30,4,0.021293
78,5000,30,6,
82,5000,31,2,13.101213
82,5000,31,4,0.009285
82,5000,31,6,
30,5000,32,2,76.498944
30,5000,32,4,0.025927
30,5000,32,6,
69,100,26,2,0.140004
69,100,26,4,0.003517
