seed,gridsize,ncount,method,runtime
36,1000,9,4,0.005017
36,1000,9,5,0.000071
36,1000,9,6,0.000041
66,1000,10,1,0.0012
66,1000,10,2,0.004943
66,1000,10,3,0.001224
66,1000,10,4,0.002055
66,1000,10,5,0.00016
66,1000,10,6,0.000089
84,1000,11,1,0.01381
84,1000,11,2,0.024432
84,1000,11,3,0.003024
84,1000,11,4,0.001327
84,1000,11,5,0.000372
84,1000,11,6,0.000201
1,1000,12,1,0.057327
1,1000,12,2,0.045374
1,1000,12,3,0.007266
1,1000,12,4,0.001589
1,1000,12,5,0.000894
1,1000,12,6,0.00046
36,1000,13,1,0.241822
36,1000,13,2,0.069428
36,1000,13,3,0.017136
36,1000,13,4,0.001633
36,1000,13,5,0.002195
36,1000,13,6,0.001043
93,1000,14,1,0.640416
93,1000,14,2,0.088519
93,1000,14,3,0.041312
93,1000,14,4,0.001723
93,1000,14,5,0.005655
93,1000,14,6,0.002364
27,1000,15,1,5.257854
27,1000,15,2,0.23843
27,1000,15,3,0.099848
27,1000,15,4,0.002151
27,1000,15,5,0.014299
27,1000,15,6,0.005363
1,1000,16,1,25.541203
1,1000,16,2,0.226582
1,1000,16,3,0.245414
1,1000,16,4,0.003188
1,1000,16,5,0.037267
1,1000,16,6,0.011857
95,1000,17,1,81.1945
95,1000,17,2,0.289127
95,1000,17,3,0.618363
95,1000,17,4,0.002462
95,1000,17,5,0.091483
95,1000,17,6,0.026568
2,1000,18,1,38.812995
2,1000,18,2,0.618003
2,1000,18,3,1.396773
2,1000,18,4,0.002742
2,1000,18,5,0.265993
2,1000,18,6,0.059655
59,1000,19,1,
59,1000,19,2,0.033296
59,1000,19,3,3.29787
59,1000,19,4,0.002685
59,1000,19,5,1.273474
59,1000,19,6,0.133437
65,5000,5,1,0.000002
65,5000,5,2,0.004162
65,5000,5,3,0.000026
65,5000,5,4,0.001195
65,5000,5,5,0.000005
65,5000,5,6,0.000005
59,5000,6,1,0.000004
59,5000,6,2,0.004691
59,5000,6,3,0.000041
59,5000,6,4,0.000829
59,5000,6,5,0.000007
59,5000,6,6,0.000007
8,5000,7,1,0.000018
8,5000,7,2,0.00507
8,5000,7,3,0.000091
8,5000,7,4,0.000835
8,5000,7,5,0.000015
8,5000,7,6,0.000011
63,5000,8,1,0.000067
63,5000,8,2,0.010007
63,5000,8,3,0.000208
63,5000,8,4,0.000851
63,5000,8,5,0.000033
63,5000,8,6,0.000021
9,5000,9,1,0.000409
9,5000,9,2,0.683618
9,5000,9,3,0.000491
9,5000,9,4,0.001065
9,5000,9,5,0.000071
9,5000,9,6,0.000041
37,5000,10,1,0.002855
37,5000,10,2,0.190141
37,5000,10,3,0.001221
37,5000,10,4,0.001153
37,5000,10,5,0.000156
37,5000,10,6,0.000089
97,5000,11,1,0.010816
97,5000,11,2,0.055935
97,5000,11,3,0.002987
97,5000,11,4,0.001184
97,5000,11,5,0.000359
97,5000,11,6,0.000198
14,5000,12,1,0.030918
14,5000,12,2,0.75491
14,5000,12,3,0.007284
14,5000,12,4,0.001538
14,5000,12,5,0.000869
14,5000,12,6,0.000447
57,5000,13,1,0.119904
57,5000,13,2,0.161527
57,5000,13,3,0.017309
57,5000,13,4,0.001681
57,5000,13,5,0.002176
57,5000,13,6,0.001026
21,5000,14,1,1.612589
21,5000,14,2,0.405587
21,5000,14,3,0.041415
21,5000,14,4,0.002286
21,5000,14,5,0.005591
21,5000,14,6,0.002384
39,5000,15,1,6.036607
39,5000,15,2,0.325586
39,5000,15,3,0.100109
39,5000,15,4,0.002197
39,5000,15,5,0.014184
39,5000,15,6,0.005318
61,5000,16,1,33.205401
61,5000,16,2,0.048749
61,5000,16,3,0.249543
61,5000,16,4,0.002135
61,5000,16,5,0.037215
61,5000,16,6,0.011888
53,5000,17,1,38.969967
53,5000,17,2,0.573047
53,5000,17,3,0.611404
53,5000,17,4,0.002658
53,5000,17,5,0.091642
53,5000,17,6,0.026522
90,5000,18,1,469.80389
90,5000,18,2,3.137676
90,5000,18,3,1.405807
90,5000,18,4,0.003101
90,5000,18,5,0.27201
90,5000,18,6,0.059503
94,5000,19,1,
94,5000,19,2,6.565248
94,5000,19,3,3.278593
94,5000,19,4,0.003382
94,5000,19,5,1.352837
94,5000,19,6,0.132233
53,100,5,1,0.000002
53,100,5,2,0.000091
53,100,5,3,0.000032
53,100,5,4,0.002404
53,100,5,5,0.000006
53,100,5,6,0.000007
3,100,6,1,0.000004
3,100,6,2,0.000083
3,100,6,3,0.000042
3,100,6,4,0.001767
3,100,6,5,0.000007
3,100,6,6,0.000008
61,100,7,1,0.000016
61,100,7,2,0.023347
61,100,7,3,0.0001
61,100,7,4,0.001492
61,100,7,5,0.000016
61,100,7,6,0.000013
72,100,8,1,0.000111
72,100,8,2,0.002134
72,100,8,3,0.000235
72,100,8,4,0.001493
72,100,8,5,0.000036
72,100,8,6,0.000024
52,100,9,1,0.000243
52,100,9,2,0.000359
52,100,9,3,0.000536
52,100,9,4,0.001109
52,100,9,5,0.000077
52,100,9,6,0.000045
86,100,10,1,0.002877
86,100,10,2,0.047666
86,100,10,3,0.001308
86,100,10,4,0.001397
86,100,10,5,0.000164
86,100,10,6,0.00009
26,100,11,1,0.008717
26,100,11,2,0.001127
26,100,11,3,0.003058
26,100,11,4,0.001235
26,100,11,5,0.000373
26,100,11,6,0.000204
72,100,12,1,0.071372
72,100,12,2,0.007565
72,100,12,3,0.007609
72,100,12,4,0.001578
72,100,12,5,0.000905
72,100,12,6,0.000464
30,100,13,1,0.622015
30,100,13,2,0.048501
30,100,13,3,0.017724
30,100,13,4,0.001883
30,100,13,5,0.002204
30,100,13,6,0.001044
58,100,14,1,0.543177
58,100,14,2,0.036878
58,100,14,3,0.04255
58,100,14,4,0.001966
58,100,14,5,0.005677
58,100,14,6,0.002389
65,100,15,1,3.986257
65,100,15,2,0.112743
65,100,15,3,0.104448
65,100,15,4,0.002377
65,100,15,5,0.014276
65,100,15,6,0.005361
42,100,16,1,30.975071
42,100,16,2,0.127159
42,100,16,3,0.257103
42,100,16,4,0.003644
42,100,16,5,0.037553
42,100,16,6,0.011866
42,100,17,1,79.409272
42,100,17,2,0.117625
42,100,17,3,0.645938
42,100,17,4,0.004708
42,100,17,5,0.092164
42,100,17,6,0.026597
37,100,18,1,572.369273
37,100,18,2,0.705543
37,100,18,3,1.478151
37,100,18,4,0.005497
37,100,18,5,0.284235
37,100,18,6,0.059719
5,100,19,1,
5,100,19,2,0.425056
5,100,19,3,3.484865
5,100,19,4,0.002754
5,100,19,5,1.571298
5,100,19,6,0.132633
24,1000,5,1,0.000002
24,1000,5,2,0.000512
24,1000,5,3,0.000027
24,1000,5,4,0.001356
24,1000,5,5,0.000015
24,1000,5,6,0.000005
43,1000,6,1,0.000004
43,1000,6,2,0.001327
43,1000,6,3,0.000041
43,1000,6,4,0.000959
43,1000,6,5,0.000007
43,1000,6,6,0.000008
36,1000,7,1,0.000018
36,1000,7,2,0.02522
36,1000,7,3,0.00009
36,1000,7,4,0.001064
36,1000,7,5,0.000015
36,1000,7,6,0.000012
29,1000,8,1,0.000075
29,1000,8,2,0.03963
29,1000,8,3,0.000214
29,1000,8,4,0.00112
29,1000,8,5,0.000033
29,1000,8,6,0.000021
75,1000,9,1,0.000502
75,1000,9,2,0.014739
75,1000,9,3,0.00051
75,1000,9,4,0.001051
75,1000,9,5,0.000071
75,1000,9,6,0.000041
32,1000,10,1,0.001406
32,1000,10,2,0.006674
32,1000,10,3,0.001225
32,1000,10,4,0.001088
32,1000,10,5,0.00016
32,1000,10,6,0.000088
69,1000,11,1,0.018723
69,1000,11,2,0.092988
69,1000,11,3,0.00304
69,1000,11,4,0.001188
69,1000,11,5,0.000372
69,1000,11,6,0.000211
84,1000,12,1,0.075743
84,1000,12,2,0.0086
84,1000,12,3,0.00737
84,1000,12,4,0.001123
84,1000,12,5,0.000888
84,1000,12,6,0.00046
69,1000,13,1,0.405756
69,1000,13,2,0.128723
69,1000,13,3,0.01737
69,1000,13,4,0.001505
69,1000,13,5,0.002181
69,1000,13,6,0.001053
7,1000,14,1,0.515322
7,1000,14,2,0.010681
7,1000,14,3,0.042249
7,1000,14,4,0.001478
7,1000,14,5,0.005674
7,1000,14,6,0.002372
4,1000,15,1,10.009108
4,1000,15,2,0.008707
4,1000,15,3,0.103191
4,1000,15,4,0.00195
4,1000,15,5,0.014235
4,1000,15,6,0.005307
85,1000,16,1,11.873659
85,1000,16,2,1.434765
85,1000,16,3,0.260967
85,1000,16,4,0.003578
85,1000,16,5,0.037651
85,1000,16,6,0.011891
78,1000,17,1,114.65023
78,1000,17,2,0.081477
78,1000,17,3,0.644706
78,1000,17,4,0.002416
78,1000,17,5,0.092651
78,1000,17,6,0.026659
92,1000,18,1,
92,1000,18,2,3.137517
92,1000,18,3,1.479665
92,1000,18,4,0.003309
92,1000,18,5,0.300991
92,1000,18,6,0.060025
5,1000,19,1,
5,1000,19,2,0.132824
5,1000,19,3,3.504331
5,1000,19,4,0.002928
5,1000,19,5,1.603718
5,1000,19,6,0.132575
66,5000,5,1,0.000002
66,5000,5,2,0.003803
66,5000,5,3,0.000028
66,5000,5,4,0.001312
66,5000,5,5,0.000005
66,5000,5,6,0.000005
50,5000,6,1,0.000004
50,5000,6,2,0.001791
50,5000,6,3,0.000041
50,5000,6,4,0.000835
50,5000,6,5,0.000008
50,5000,6,6,0.000007
44,5000,7,1,0.000017
44,5000,7,2,0.014115
44,5000,7,3,0.00009
44,5000,7,4,0.000957
44,5000,7,5,0.000015
44,5000,7,6,0.000011
43,5000,8,1,0.000095
43,5000,8,2,0.00651
43,5000,8,3,0.000216
43,5000,8,4,0.000888
43,5000,8,5,0.000032
43,5000,8,6,0.000021
98,5000,9,1,0.0003
98,5000,9,2,1.486287
98,5000,9,3,0.000496
98,5000,9,4,0.00124
98,5000,9,5,0.000072
98,5000,9,6,0.000042
28,5000,10,1,0.00172
28,5000,10,2,4.128242
28,5000,10,3,0.001202
28,5000,10,4,0.00131
28,5000,10,5,0.000157
28,5000,10,6,0.000088
78,5000,11,1,0.025161
78,5000,11,2,0.075456
78,5000,11,3,0.003037
78,5000,11,4,0.002686
78,5000,11,5,0.000357
78,5000,11,6,0.000198
28,5000,12,1,0.031023
28,5000,12,2,20.282411
28,5000,12,3,0.007131
28,5000,12,4,0.001876
28,5000,12,5,0.000868
28,5000,12,6,0.00045
54,5000,13,1,0.12232
54,5000,13,2,0.05117
54,5000,13,3,0.017298
54,5000,13,4,0.001231
54,5000,13,5,0.002158
54,5000,13,6,0.001024
36,5000,14,1,0.285947
36,5000,14,2,0.064298
36,5000,14,3,0.041215
36,5000,14,4,0.002263
36,5000,14,5,0.005695
36,5000,14,6,0.002368
60,5000,15,1,6.275628
60,5000,15,2,0.261623
60,5000,15,3,0.102547
60,5000,15,4,0.002738
60,5000,15,5,0.014452
60,5000,15,6,0.005357
9,5000,16,1,19.259364
9,5000,16,2,4.258238
9,5000,16,3,0.254834
9,5000,16,4,0.003556
9,5000,16,5,0.037835
9,5000,16,6,0.011874
34,5000,17,1,76.131201
34,5000,17,2,0.468492
34,5000,17,3,0.65162
34,5000,17,4,0.002694
34,5000,17,5,0.091999
34,5000,17,6,0.026864
42,5000,18,1,82.938214
42,5000,18,2,11.475333
42,5000,18,3,1.48886
42,5000,18,4,0.003122
42,5000,18,5,0.286352
42,5000,18,6,0.060591
95,5000,19,1,
95,5000,19,2,0.372693
95,5000,19,3,3.383751
95,5000,19,4,0.002879
95,5000,19,5,1.252533
95,5000,19,6,0.132728
86,100,5,1,0.000002
86,100,5,2,0.000109
86,100,5,3,0.000035
86,100,5,4,0.001911
86,100,5,5,0.000007
86,100,5,6,0.000012
70,100,6,1,0.000004
70,100,6,2,0.001447
70,100,6,3,0.000046
70,100,6,4,0.001618
70,100,6,5,0.000008
70,100,6,6,0.000009
69,100,7,1,0.000018
69,100,7,2,0.001041
69,100,7,3,0.000097
69,100,7,4,0.001616
69,100,7,5,0.000018
69,100,7,6,0.000014
48,100,8,1,0.000065
48,100,8,2,0.004836
48,100,8,3,0.000224
48,100,8,4,0.001464
48,100,8,5,0.000039
48,100,8,6,0.000025
54,100,9,1,0.000495
54,100,9,2,0.003334
54,100,9,3,0.000531
54,100,9,4,0.001517
54,100,9,5,0.000069
54,100,9,6,0.000047
28,100,10,1,0.001795
28,100,10,2,0.000423
28,100,10,3,0.001289
28,100,10,4,0.001588
28,100,10,5,0.000172
28,100,10,6,0.000092
38,100,11,1,0.004763
38,100,11,2,0.009267
38,100,11,3,0.003435
38,100,11,4,0.001357
38,100,11,5,0.000376
38,100,11,6,0.000209
2,100,12,1,0.072634
2,100,12,2,0.045668
2,100,12,3,0.007249
2,100,12,4,0.002024
2,100,12,5,0.000889
2,100,12,6,0.000464
68,100,13,1,0.167016
68,100,13,2,0.006435
68,100,13,3,0.017565
68,100,13,4,0.001422
68,100,13,5,0.002247
68,100,13,6,0.00106
69,100,14,1,0.325023
69,100,14,2,0.010158
69,100,14,3,0.042353
69,100,14,4,0.001974
69,100,14,5,0.00569
69,100,14,6,0.002388
31,100,15,1,13.524994
31,100,15,2,0.035836
31,100,15,3,0.102668
31,100,15,4,0.002974
31,100,15,5,0.014197
31,100,15,6,0.005328
65,100,16,1,13.227752
65,100,16,2,0.380952
65,100,16,3,0.254093
65,100,16,4,0.002701
65,100,16,5,0.037549
65,100,16,6,0.011979
56,100,17,1,53.8474
56,100,17,2,0.187885
56,100,17,3,0.646309
56,100,17,4,0.002979
56,100,17,5,0.092026
56,100,17,6,0.026613
63,100,18,1,273.050579
63,100,18,2,39.686301
63,100,18,3,1.478979
63,100,18,4,0.004188
63,100,18,5,0.283092
63,100,18,6,0.059862
49,100,19,1,
49,100,19,2,0.930074
49,100,19,3,3.491265
49,100,19,4,0.003875
49,100,19,5,1.582058
49,100,19,6,0.133251
23,1000,5,1,0.000002
23,1000,5,2,0.001288
23,1000,5,3,0.000027
23,1000,5,4,0.001302
23,1000,5,5,0.000005
23,1000,5,6,0.000005
77,1000,6,1,0.000004
77,1000,6,2,0.004288
77,1000,6,3,0.000041
77,1000,6,4,0.000942
77,1000,6,5,0.000007
77,1000,6,6,0.000007
26,1000,7,1,0.000019
26,1000,7,2,0.006729
26,1000,7,3,0.00009
26,1000,7,4,0.000959
26,1000,7,5,0.000015
26,1000,7,6,0.000011
87,1000,8,1,0.000086
87,1000,8,2,0.011485
87,1000,8,3,0.000212
87,1000,8,4,0.001013
87,1000,8,5,0.000032
87,1000,8,6,0.000021
91,1000,9,1,0.000634
91,1000,9,2,0.0043
91,1000,9,3,0.000513
91,1000,9,4,0.000925
91,1000,9,5,0.000071
91,1000,9,6,0.000042
76,1000,10,1,0.001599
76,1000,10,2,0.001849
76,1000,10,3,0.00122
76,1000,10,4,0.00093
76,1000,10,5,0.000159
76,1000,10,6,0.000088
55,1000,11,1,0.006553
55,1000,11,2,1.278652
55,1000,11,3,0.00302
55,1000,11,4,0.002315
55,1000,11,5,0.000371
55,1000,11,6,0.0002
18,1000,12,1,0.045117
18,1000,12,2,0.118103
18,1000,12,3,0.007322
18,1000,12,4,0.001325
18,1000,12,5,0.000892
18,1000,12,6,0.00046
99,1000,13,1,0.817527
99,1000,13,2,0.408473
99,1000,13,3,0.017245
99,1000,13,4,0.001908
99,1000,13,5,0.002186
99,1000,13,6,0.001042
90,1000,14,1,1.339263
90,1000,14,2,0.060671
90,1000,14,3,0.041164
90,1000,14,4,0.001967
90,1000,14,5,0.00571
90,1000,14,6,0.002374
1,1000,15,1,10.30097
1,1000,15,2,0.145798
1,1000,15,3,0.102099
1,1000,15,4,0.003132
1,1000,15,5,0.01423
1,1000,15,6,0.005362
29,1000,16,1,9.74713
29,1000,16,2,2.240149
29,1000,16,3,0.258504
29,1000,16,4,0.004541
29,1000,16,5,0.038455
29,1000,16,6,0.011985
10,1000,17,1,571.943074
10,1000,17,2,0.134937
10,1000,17,3,0.644792
10,1000,17,4,0.003486
10,1000,17,5,0.091836
10,1000,17,6,0.026586
82,1000,18,1,78.367398
82,1000,18,2,0.047607
82,1000,18,3,1.476306
82,1000,18,4,0.003204
82,1000,18,5,0.289349
82,1000,18,6,0.059758
92,1000,19,1,
92,1000,19,2,2.187633
92,1000,19,3,3.482806
92,1000,19,4,0.003355
92,1000,19,5,1.573807
92,1000,19,6,0.132318
100,5000,5,1,0.000002
100,5000,5,2,0.001312
100,5000,5,3,0.000027
100,5000,5,4,0.001275
100,5000,5,5,0.000005
100,5000,5,6,0.000006
36,5000,6,1,0.000005
36,5000,6,2,0.001971
36,5000,6,3,0.000041
36,5000,6,4,0.000812
36,5000,6,5,0.000007
36,5000,6,6,0.000007
36,5000,7,1,0.000016
36,5000,7,2,0.004072
36,5000,7,3,0.000091
36,5000,7,4,0.000829
36,5000,7,5,0.000015
36,5000,7,6,0.000011
31,5000,8,1,0.000057
31,5000,8,2,0.472597
31,5000,8,3,0.000206
31,5000,8,4,0.000993
31,5000,8,5,0.000033
31,5000,8,6,0.000021
63,5000,9,1,0.00034
63,5000,9,2,0.022279
63,5000,9,3,0.000487
63,5000,9,4,0.000879
63,5000,9,5,0.000071
63,5000,9,6,0.000042
22,5000,10,1,0.001588
22,5000,10,2,0.226134
22,5000,10,3,0.001201
22,5000,10,4,0.001152
22,5000,10,5,0.000156
22,5000,10,6,0.000088
83,5000,11,1,0.011226
83,5000,11,2,0.021608
83,5000,11,3,0.002987
83,5000,11,4,0.000997
83,5000,11,5,0.000359
83,5000,11,6,0.0002
37,5000,12,1,0.065695
37,5000,12,2,0.262759
37,5000,12,3,0.007394
37,5000,12,4,0.00154
37,5000,12,5,0.000873
37,5000,12,6,0.000451
33,5000,13,1,0.383775
33,5000,13,2,15.457006
33,5000,13,3,0.017311
33,5000,13,4,0.002042
33,5000,13,5,0.00217
33,5000,13,6,0.001028
62,5000,14,1,0.905275
62,5000,14,2,5.674477
62,5000,14,3,0.041587
62,5000,14,4,0.001822
62,5000,14,5,0.005642
62,5000,14,6,0.002372
68,5000,15,1,1.959709
68,5000,15,2,0.022189
68,5000,15,3,0.101258
68,5000,15,4,0.001875
68,5000,15,5,0.014256
68,5000,15,6,0.00531
48,5000,16,1,27.114533
48,5000,16,2,1.250535
48,5000,16,3,0.254797
48,5000,16,4,0.003153
48,5000,16,5,0.038018
48,5000,16,6,0.011873
91,5000,17,1,42.486663
91,5000,17,2,1.142987
91,5000,17,3,0.646628
91,5000,17,4,0.002589
91,5000,17,5,0.094479
91,5000,17,6,0.026642
30,5000,18,1,
30,5000,18,2,0.330094
30,5000,18,3,1.481878
30,5000,18,4,0.003764
30,5000,18,5,0.288619
30,5000,18,6,0.05982
58,5000,19,1,
58,5000,19,2,1.030505
58,5000,19,3,3.60655
58,5000,19,4,0.003606
58,5000,19,5,1.354322
58,5000,19,6,0.139267
77,100,5,1,0.000002
77,100,5,2,0.000279
77,100,5,3,0.00004
77,100,5,4,0.001902
77,100,5,5,0.000007
77,100,5,6,0.000009
68,100,6,1,0.000005
68,100,6,2,0.000225
68,100,6,3,0.000061
68,100,6,4,0.001146
68,100,6,5,0.000011
68,100,6,6,0.000011
64,100,7,1,0.000018
64,100,7,2,0.001209
64,100,7,3,0.000099
64,100,7,4,0.001832
64,100,7,5,0.000013
64,100,7,6,0.000013
98,100,8,1,0.000095
98,100,8,2,0.001117
98,100,8,3,0.000223
98,100,8,4,0.001809
98,100,8,5,0.000036
98,100,8,6,0.000027
83,100,9,1,0.000487
83,100,9,2,0.000533
83,100,9,3,0.000538
83,100,9,4,0.001475
83,100,9,5,0.000075
83,100,9,6,0.000043
95,100,10,1,0.002668
95,100,10,2,0.000351
95,100,10,3,0.001323
95,100,10,4,0.001513
95,100,10,5,0.000166
95,100,10,6,0.00009
22,100,11,1,0.012761
22,100,11,2,0.195458
22,100,11,3,0.003033
22,100,11,4,0.001617
22,100,11,5,0.00037
22,100,11,6,0.000203
31,100,12,1,0.118496
31,100,12,2,0.019936
31,100,12,3,0.007291
31,100,12,4,0.001891
31,100,12,5,0.000896
31,100,12,6,0.000464
73,100,13,1,0.12176
73,100,13,2,0.260314
73,100,13,3,0.017518
73,100,13,4,0.002004
73,100,13,5,0.002181
73,100,13,6,0.001044
33,100,14,1,0.704449
33,100,14,2,0.000652
33,100,14,3,0.042306
33,100,14,4,0.001658
33,100,14,5,0.005714
33,100,14,6,0.002374
23,100,15,1,3.992828
23,100,15,2,0.386425
23,100,15,3,0.105648
23,100,15,4,0.003193
23,100,15,5,0.014191
23,100,15,6,0.00531
79,100,16,1,69.60753
79,100,16,2,0.022413
79,100,16,3,0.249179
79,100,16,4,0.002189
79,100,16,5,0.037269
79,100,16,6,0.01186
27,100,17,1,153.650462
27,100,17,2,6.996236
27,100,17,3,0.61238
27,100,17,4,0.00307
27,100,17,5,0.09157
27,100,17,6,0.026561
38,100,18,1,209.261273
38,100,18,2,0.241189
38,100,18,3,1.397319
38,100,18,4,0.002933
38,100,18,5,0.264339
38,100,18,6,0.059454
85,100,19,1,461.436676
85,100,19,2,0.03325
85,100,19,3,3.274644
85,100,19,4,0.002949
85,100,19,5,1.306911
85,100,19,6,0.131954
89,1000,5,1,0.000002
89,1000,5,2,0.00039
89,1000,5,3,0.000026
89,1000,5,4,0.001194
89,1000,5,5,0.000004
89,1000,5,6,0.000005
77,1000,6,1,0.000004
77,1000,6,2,0.004289
77,1000,6,3,0.00004
77,1000,6,4,0.000935
77,1000,6,5,0.000008
77,1000,6,6,0.000008
5,1000,7,1,0.000017
5,1000,7,2,0.002229
5,1000,7,3,0.00009
5,1000,7,4,0.000941
5,1000,7,5,0.000015
5,1000,7,6,0.000012
31,1000,8,1,0.000112
31,1000,8,2,0.002611
31,1000,8,3,0.000213
31,1000,8,4,0.000856
31,1000,8,5,0.000033
31,1000,8,6,0.000021
85,1000,9,1,0.000495
85,1000,9,2,0.011246
85,1000,9,3,0.000514
85,1000,9,4,0.001323
85,1000,9,5,0.00007
85,1000,9,6,0.000042
44,1000,10,1,0.003059
44,1000,10,2,0.005488
44,1000,10,3,0.001224
44,1000,10,4,0.000988
44,1000,10,5,0.00016
44,1000,10,6,0.000088
84,1000,11,1,0.014368
84,1000,11,2,0.02464
84,1000,11,3,0.00305
84,1000,11,4,0.00133
84,1000,11,5,0.000369
84,1000,11,6,0.0002
64,1000,12,1,0.082183
64,1000,12,2,0.277505
64,1000,12,3,0.007277
64,1000,12,4,0.002092
64,1000,12,5,0.000889
64,1000,12,6,0.00046
90,1000,13,1,0.29906
90,1000,13,2,0.041227
90,1000,13,3,0.017111
90,1000,13,4,0.001472
90,1000,13,5,0.002178
90,1000,13,6,0.001038
91,1000,14,1,1.478653
91,1000,14,2,0.456545
91,1000,14,3,0.041338
91,1000,14,4,0.00193
91,1000,14,5,0.005673
91,1000,14,6,0.002369
97,1000,15,1,10.568264
97,1000,15,2,0.007539
97,1000,15,3,0.099065
97,1000,15,4,0.001747
97,1000,15,5,0.014251
97,1000,15,6,0.005297
66,1000,16,1,21.233346
66,1000,16,2,1.04683
66,1000,16,3,0.247139
66,1000,16,4,0.00231
66,1000,16,5,0.037215
66,1000,16,6,0.011861
62,1000,17,1,26.39495
62,1000,17,2,4.903016
62,1000,17,3,0.613386
62,1000,17,4,0.002952
62,1000,17,5,0.091471
62,1000,17,6,0.026564
52,1000,18,1,360.415741
52,1000,18,2,0.242669
52,1000,18,3,1.398437
52,1000,18,4,0.00243
52,1000,18,5,0.268464
52,1000,18,6,0.059723
89,1000,19,1,
89,1000,19,2,11.840882
89,1000,19,3,3.272329
89,1000,19,4,0.003237
89,1000,19,5,1.302758
89,1000,19,6,0.131967
32,5000,5,1,0.000002
32,5000,5,2,0.007687
32,5000,5,3,0.000025
32,5000,5,4,0.001199
32,5000,5,5,0.000005
32,5000,5,6,0.000006
10,5000,6,1,0.000004
10,5000,6,2,0.030427
10,5000,6,3,0.000041
10,5000,6,4,0.000935
10,5000,6,5,0.000007
10,5000,6,6,0.000007
69,5000,7,1,0.000019
69,5000,7,2,0.004403
69,5000,7,3,0.000089
69,5000,7,4,0.000825
69,5000,7,5,0.000015
69,5000,7,6,0.000012
98,5000,8,1,0.000071
98,5000,8,2,0.120157
98,5000,8,3,0.000207
98,5000,8,4,0.001372
98,5000,8,5,0.000033
98,5000,8,6,0.000021
4,5000,9,1,0.000333
4,5000,9,2,0.003809
4,5000,9,3,0.000493
4,5000,9,4,0.007646
4,5000,9,5,0.000071
4,5000,9,6,0.000041
19,5000,10,1,0.002926
19,5000,10,2,0.378476
19,5000,10,3,0.001234
19,5000,10,4,0.001221
19,5000,10,5,0.000157
19,5000,10,6,0.000088
65,5000,11,1,0.01601
65,5000,11,2,1.162414
65,5000,11,3,0.003036
65,5000,11,4,0.001315
65,5000,11,5,0.000358
65,5000,11,6,0.000197
52,5000,12,1,0.022984
52,5000,12,2,0.367073
52,5000,12,3,0.007397
52,5000,12,4,0.001608
52,5000,12,5,0.000869
52,5000,12,6,0.00045
80,5000,13,1,0.304444
80,5000,13,2,0.15461
80,5000,13,3,0.017584
80,5000,13,4,0.001453
80,5000,13,5,0.002162
80,5000,13,6,0.001028
16,5000,14,1,6.362371
16,5000,14,2,0.190817
16,5000,14,3,0.041504
16,5000,14,4,0.001769
16,5000,14,5,0.005601
16,5000,14,6,0.002378
98,5000,15,1,1.051808
98,5000,15,2,0.470544
98,5000,15,3,0.09988
98,5000,15,4,0.002001
98,5000,15,5,0.01423
98,5000,15,6,0.005316
95,5000,16,1,10.540945
95,5000,16,2,0.236012
95,5000,16,3,0.244131
95,5000,16,4,0.002256
95,5000,16,5,0.037376
95,5000,16,6,0.01188
90,5000,17,1,133.775037
90,5000,17,2,2.022701
90,5000,17,3,0.614319
90,5000,17,4,0.002878
90,5000,17,5,0.092154
90,5000,17,6,0.026568
76,5000,18,1,
76,5000,18,2,120.192108
76,5000,18,3,1.413876
76,5000,18,4,0.003998
76,5000,18,5,0.265782
76,5000,18,6,0.05964
73,5000,19,1,273.934605
73,5000,19,2,0.262585
73,5000,19,3,3.343926
73,5000,19,4,0.002473
73,5000,19,5,1.234683
73,5000,19,6,0.135551
84,100,5,1,0.000002
84,100,5,2,0.000244
84,100,5,3,0.000026
84,100,5,4,0.003182
84,100,5,5,0.000005
84,100,5,6,0.000006
85,100,6,1,0.000004
85,100,6,2,0.000616
85,100,6,3,0.000048
85,100,6,4,0.001194
85,100,6,5,0.000007
85,100,6,6,0.000008
50,100,7,1,0.000016
50,100,7,2,0.00102
50,100,7,3,0.0001
50,100,7,4,0.001469
50,100,7,5,0.000017
50,100,7,6,0.000014
6,100,8,1,0.000075
6,100,8,2,0.003266
6,100,8,3,0.000235
6,100,8,4,0.001666
6,100,8,5,0.000038
6,100,8,6,0.000025
73,100,9,1,0.000409
73,100,9,2,0.128568
73,100,9,3,0.000523
73,100,9,4,0.001237
73,100,9,5,0.000075
73,100,9,6,0.000045
58,100,10,1,0.00175
58,100,10,2,0.002178
58,100,10,3,0.001248
58,100,10,4,0.001261
58,100,10,5,0.000163
58,100,10,6,0.00009
68,100,11,1,0.006945
68,100,11,2,0.002197
68,100,11,3,0.003134
68,100,11,4,0.001385
68,100,11,5,0.000376
68,100,11,6,0.000205
27,100,12,1,0.051958
27,100,12,2,0.01374
27,100,12,3,0.00737
27,100,12,4,0.001464
27,100,12,5,0.000889
27,100,12,6,0.000462
76,100,13,1,0.415954
76,100,13,2,0.009587
76,100,13,3,0.017455
76,100,13,4,0.001501
76,100,13,5,0.002196
76,100,13,6,0.001046
46,100,14,1,0.806168
46,100,14,2,0.001249
46,100,14,3,0.04179
46,100,14,4,0.001612
46,100,14,5,0.005656
46,100,14,6,0.002375
42,100,15,1,7.300161
42,100,15,2,0.124149
