seed,gridsize,ncount,method,runtime
58,100,17,6,0.0132
3,100,18,1,463.145165
3,100,18,2,0.350832
3,100,18,3,0.919478
3,100,18,4,0.002405
3,100,18,5,0.111193
3,100,18,6,0.029297
17,100,19,1,
17,100,19,2,3.154424
17,100,19,3,2.120801
17,100,19,4,0.001473
17,100,19,5,0.399505
17,100,19,6,0.064896
77,1000,5,1,0.000001
77,1000,5,2,0.000375
77,1000,5,3,0.000016
77,1000,5,4,0.000654
77,1000,5,5,0.000003
77,1000,5,6,0.000004
88,1000,6,1,0.000002
88,1000,6,2,0.00056
88,1000,6,3,0.00003
88,1000,6,4,0.000525
88,1000,6,5,0.000005
88,1000,6,6,0.000004
29,1000,7,1,0.000011
29,1000,7,2,0.004593
29,1000,7,3,0.000068
29,1000,7,4,0.000629
29,1000,7,5,0.000009
29,1000,7,6,0.000007
78,1000,8,1,0.000063
78,1000,8,2,0.001134
78,1000,8,3,0.000162
78,1000,8,4,0.000572
78,1000,8,5,0.00002
78,1000,8,6,0.000011
83,1000,9,1,0.000289
83,1000,9,2,0.000727
83,1000,9,3,0.000429
83,1000,9,4,0.000601
83,1000,9,5,0.000046
83,1000,9,6,0.000021
21,1000,10,1,0.001402
21,1000,10,2,0.005033
21,1000,10,3,0.000992
21,1000,10,4,0.000741
21,1000,10,5,0.000113
21,1000,10,6,0.000043
93,1000,11,1,0.004178
93,1000,11,2,0.001586
93,1000,11,3,0.002361
93,1000,11,4,0.000646
93,1000,11,5,0.000277
93,1000,11,6,0.000096
45,1000,12,1,0.023818
45,1000,12,2,0.037657
45,1000,12,3,0.005603
45,1000,12,4,0.00085
45,1000,12,5,0.00065
45,1000,12,6,0.000222
74,1000,13,1,1.008908
74,1000,13,2,0.018729
74,1000,13,3,0.013197
74,1000,13,4,0.001215
74,1000,13,5,0.001503
74,1000,13,6,0.000506
85,1000,14,1,0.54273
85,1000,14,2,0.07144
85,1000,14,3,0.030876
85,1000,14,4,0.0011
85,1000,14,5,0.003406
85,1000,14,6,0.001175
75,1000,15,1,8.949472
75,1000,15,2,0.121661
75,1000,15,3,0.072005
75,1000,15,4,0.001127
75,1000,15,5,0.007786
75,1000,15,6,0.002634
83,1000,16,1,7.295421
83,1000,16,2,0.039266
83,1000,16,3,0.170289
83,1000,16,4,0.00129
83,1000,16,5,0.017571
83,1000,16,6,0.0059
70,1000,17,1,28.144977
70,1000,17,2,0.669062
70,1000,17,3,0.402783
70,1000,17,4,0.001347
70,1000,17,5,0.039294
70,1000,17,6,0.013159
18,1000,18,1,203.347248
18,1000,18,2,0.563733
18,1000,18,3,0.918882
18,1000,18,4,0.00168
18,1000,18,5,0.109705
18,1000,18,6,0.029238
15,1000,19,1,144.500795
15,1000,19,2,0.028339
15,1000,19,3,2.130288
15,1000,19,4,0.001451
15,1000,19,5,0.397916
15,1000,19,6,0.064845
18,5000,5,1,0.000001
18,5000,5,2,0.002505
18,5000,5,3,0.000017
18,5000,5,4,0.000643
18,5000,5,5,0.000003
18,5000,5,6,0.000004
9,5000,6,1,0.000003
9,5000,6,2,0.007412
9,5000,6,3,0.000031
9,5000,6,4,0.000521
9,5000,6,5,0.000004
9,5000,6,6,0.000004
2,5000,7,1,0.000011
2,5000,7,2,0.004423
2,5000,7,3,0.000068
2,5000,7,4,0.000625
2,5000,7,5,0.000009
2,5000,7,6,0.000006
93,5000,8,1,0.000048
93,5000,8,2,0.142841
93,5000,8,3,0.000167
93,5000,8,4,0.00072
93,5000,8,5,0.00002
93,5000,8,6,0.00001
5,5000,9,1,0.000336
5,5000,9,2,0.00515
5,5000,9,3,0.000414
5,5000,9,4,0.00058
5,5000,9,5,0.000048
5,5000,9,6,0.000021
49,5000,10,1,0.00141
49,5000,10,2,0.045035
49,5000,10,3,0.00099
49,5000,10,4,0.000705
49,5000,10,5,0.000114
49,5000,10,6,0.000044
95,5000,11,1,0.007998
95,5000,11,2,0.004286
95,5000,11,3,0.002379
95,5000,11,4,0.000642
95,5000,11,5,0.000264
95,5000,11,6,0.000095
100,5000,12,1,0.010108
100,5000,12,2,1.34392
100,5000,12,3,0.005612
100,5000,12,4,0.000872
100,5000,12,5,0.000643
100,5000,12,6,0.000216
66,5000,13,1,0.137813
66,5000,13,2,0.097433
66,5000,13,3,0.013138
66,5000,13,4,0.001037
66,5000,13,5,0.001508
66,5000,13,6,0.000497
78,5000,14,1,1.579796
78,5000,14,2,1.82219
78,5000,14,3,0.030848
78,5000,14,4,0.002896
78,5000,14,5,0.003385
78,5000,14,6,0.001168
33,5000,15,1,5.686293
33,5000,15,2,31.879394
33,5000,15,3,0.071855
33,5000,15,4,0.001857
33,5000,15,5,0.007805
33,5000,15,6,0.002628
82,5000,16,1,10.993958
82,5000,16,2,0.058283
82,5000,16,3,0.169466
82,5000,16,4,0.001249
82,5000,16,5,0.017571
82,5000,16,6,0.005905
25,5000,17,1,211.371479
25,5000,17,2,53.206724
25,5000,17,3,0.400324
25,5000,17,4,0.002294
25,5000,17,5,0.039555
25,5000,17,6,0.013199
97,5000,18,1,289.985146
97,5000,18,2,0.035735
97,5000,18,3,0.920466
97,5000,18,4,0.001155
97,5000,18,5,0.116186
97,5000,18,6,0.02932
50,5000,19,1,
50,5000,19,2,3.298637
50,5000,19,3,2.131301
50,5000,19,4,0.001392
50,5000,19,5,0.402586
50,5000,19,6,0.064863
48,100,20,2,0.053152
48,100,20,3,4.870727
48,100,20,4,0.001684
48,100,20,5,0.994575
48,100,20,6,0.142853
30,100,21,2,2.720373
30,100,21,3,11.016229
30,100,21,4,0.002218
30,100,21,5,2.417416
30,100,21,6,0.314057
33,100,22,2,0.076914
33,100,22,3,24.97737
33,100,22,4,0.001975
33,100,22,5,6.858608
33,100,22,6,0.682865
5,100,23,2,2.150404
5,100,23,3,56.523592
5,100,23,4,0.003068
5,100,23,5,11.081748
5,100,23,6,1.488721
76,100,24,2,0.250907
76,100,24,3,
76,100,24,4,0.119747
76,100,24,5,25.219409
76,100,24,6,3.232893
63,100,25,2,3.450185
63,100,25,3,
63,100,25,4,0.134246
63,100,25,5,59.974328
63,100,25,6,6.991305
15,1000,20,2,0.042417
15,1000,20,3,4.991129
15,1000,20,4,0.001522
15,1000,20,5,0.90084
15,1000,20,6,0.144074
15,1000,21,2,0.041295
15,1000,21,3,11.795371
15,1000,21,4,0.105207
15,1000,21,5,2.095479
15,1000,21,6,0.314416
6,1000,22,2,0.70485
6,1000,22,3,84.233152
6,1000,22,4,0.003004
6,1000,22,5,4.996077
6,1000,22,6,0.692465
48,1000,23,2,86.138327
48,1000,23,3,
48,1000,23,4,0.457528
48,1000,23,5,11.413431
48,1000,23,6,1.505445
12,1000,24,2,4.478874
12,1000,24,3,
12,1000,24,4,0.390036
12,1000,24,5,25.877829
12,1000,24,6,3.24177
94,1000,25,2,3.388402
94,1000,25,3,
94,1000,25,4,0.208778
94,1000,25,5,62.053946
94,1000,25,6,7.023485
67,5000,20,2,0.387735
67,5000,20,3,5.033284
67,5000,20,4,0.293991
67,5000,20,5,0.932852
67,5000,20,6,0.144385
80,5000,21,2,2.163968
80,5000,21,3,21.134738
80,5000,21,4,0.474861
80,5000,21,5,2.096359
80,5000,21,6,0.314393
30,5000,22,2,0.592611
30,5000,22,3,25.504802
30,5000,22,4,0.003214
30,5000,22,5,4.843669
30,5000,22,6,0.688112
63,5000,23,2,0.474726
63,5000,23,3,
63,5000,23,4,0.274548
63,5000,23,5,11.360493
63,5000,23,6,1.494035
78,5000,24,2,27.442974
78,5000,24,3,
78,5000,24,4,0.129809
78,5000,24,5,26.501536
78,5000,24,6,4.32141
51,5000,25,2,0.368024
51,5000,25,3,
51,5000,25,4,0.275719
51,5000,25,5,58.056518
51,5000,25,6,7.113655
25,100,26,2,43.81997
25,100,26,4,0.003834
25,100,26,6,
23,100,27,2,
23,100,27,4,0.008737
23,100,27,6,32.503573
5,100,28,2,3.533806
5,100,28,4,0.003705
5,100,28,6,
92,100,29,2,4.749352
92,100,29,4,0.003697
92,100,29,6,
9,100,30,2,60.136123
9,100,30,4,0.004066
9,100,30,6,
35,100,31,2,2.73748
35,100,31,4,0.005771
35,100,31,6,
52,100,32,2,10.051186
52,100,32,4,0.006753
52,100,32,6,
60,1000,26,2,
60,1000,26,4,0.008182
60,1000,26,6,15.45003
74,1000,27,2,7.897383
74,1000,27,4,0.041284
74,1000,27,6,148.325972
47,1000,28,2,
47,1000,28,4,0.027657
47,1000,28,6,70.653617
81,1000,29,2,0.120655
81,1000,29,4,0.288546
81,1000,29,6,
98,1000,30,2,30.766475
98,1000,30,4,0.006904
98,1000,30,6,
45,1000,31,2,2.947929
45,1000,31,4,0.00474
45,1000,31,6,
4,1000,32,2,5.028503
4,1000,32,4,0.007996
4,1000,32,6,
43,5000,26,2,0.742833
43,5000,26,4,0.002353
43,5000,26,6,15.00978
6,5000,27,2,3.022336
6,5000,27,4,0.003548
6,5000,27,6,32.309239
26,5000,28,2,14.60487
26,5000,28,4,0.004578
26,5000,28,6,
2,5000,29,2,5.921569
2,5000,29,4,0.00374
2,5000,29,6,
47,5000,30,2,9.418545
47,5000,30,4,0.039464
47,5000,30,6,
11,5000,31,2,38.005512
11,5000,31,4,0.005477
11,5000,31,6,
96,5000,32,2,1.809746
96,5000,32,4,0.004786
96,5000,32,6,
82,100,5,1,0.000001
82,100,5,2,0.000101
82,100,5,3,0.000017
82,100,5,4,0.000816
82,100,5,5,0.000003
82,100,5,6,0.000003
81,100,6,1,0.000003
81,100,6,2,0.000203
81,100,6,3,0.000031
81,100,6,4,0.001452
81,100,6,5,0.000005
81,100,6,6,0.000005
50,100,7,1,0.000012
50,100,7,2,0.000628
50,100,7,3,0.000072
50,100,7,4,0.000658
50,100,7,5,0.000009
50,100,7,6,0.000007
65,100,8,1,0.000057
65,100,8,2,0.002029
65,100,8,3,0.000174
65,100,8,4,0.000692
65,100,8,5,0.000021
65,100,8,6,0.000013
14,100,9,1,0.00028
14,100,9,2,0.001347
14,100,9,3,0.000428
14,100,9,4,0.000812
14,100,9,5,0.000049
14,100,9,6,0.000022
76,100,10,1,0.00129
76,100,10,2,0.000336
76,100,10,3,0.001002
76,100,10,4,0.000664
76,100,10,5,0.000118
76,100,10,6,0.000044
41,100,11,1,0.00414
41,100,11,2,0.001967
41,100,11,3,0.00237
41,100,11,4,0.000799
41,100,11,5,0.000278
41,100,11,6,0.000097
22,100,12,1,0.069058
22,100,12,2,0.079124
22,100,12,3,0.005617
22,100,12,4,0.001002
22,100,12,5,0.000654
22,100,12,6,0.000224
42,100,13,1,0.171461
42,100,13,2,0.481438
42,100,13,3,0.013114
42,100,13,4,0.001106
42,100,13,5,0.001495
42,100,13,6,0.000513
52,100,14,1,0.215362
52,100,14,2,0.007772
52,100,14,3,0.030745
52,100,14,4,0.001161
52,100,14,5,0.003415
52,100,14,6,0.001161
100,100,15,1,1.480368
100,100,15,2,0.002173
100,100,15,3,0.072134
100,100,15,4,0.001173
100,100,15,5,0.007803
100,100,15,6,0.002614
33,100,16,1,5.734949
33,100,16,2,0.000761
33,100,16,3,0.170148
33,100,16,4,0.00099
33,100,16,5,0.017465
33,100,16,6,0.005905
67,100,17,1,30.199384
67,100,17,2,0.02272
67,100,17,3,0.400676
67,100,17,4,0.001339
67,100,17,5,0.039457
67,100,17,6,0.013179
42,100,18,1,166.773644
42,100,18,2,0.148528
42,100,18,3,0.919246
42,100,18,4,0.00315
42,100,18,5,0.113667
42,100,18,6,0.029345
78,100,19,1,
78,100,19,2,0.036616
78,100,19,3,2.118902
78,100,19,4,0.001533
78,100,19,5,0.401056
78,100,19,6,0.064959
98,1000,5,1,0.000001
98,1000,5,2,0.000213
98,1000,5,3,0.000016
98,1000,5,4,0.000643
98,1000,5,5,0.000003
98,1000,5,6,0.000004
42,1000,6,1,0.000002
42,1000,6,2,0.01231
42,1000,6,3,0.00003
42,1000,6,4,0.000586
42,1000,6,5,0.000004
42,1000,6,6,0.000005
46,1000,7,1,0.000011
46,1000,7,2,0.000737
46,1000,7,3,0.000071
46,1000,7,4,0.000541
46,1000,7,5,0.000009
46,1000,7,6,0.000007
49,1000,8,1,0.000042
49,1000,8,2,0.059365
49,1000,8,3,0.000166
49,1000,8,4,0.000751
49,1000,8,5,0.000021
49,1000,8,6,0.000011
9,1000,9,1,0.000289
9,1000,9,2,0.001014
9,1000,9,3,0.000412
9,1000,9,4,0.00056
9,1000,9,5,0.000048
9,1000,9,6,0.00002
32,1000,10,1,0.000909
32,1000,10,2,0.003918
32,1000,10,3,0.000995
32,1000,10,4,0.000686
32,1000,10,5,0.000116
32,1000,10,6,0.000043
49,1000,11,1,0.005683
49,1000,11,2,0.063023
49,1000,11,3,0.002375
49,1000,11,4,0.001009
49,1000,11,5,0.000284
49,1000,11,6,0.000097
95,1000,12,1,0.039262
95,1000,12,2,0.002074
95,1000,12,3,0.00559
95,1000,12,4,0.000689
95,1000,12,5,0.000649
95,1000,12,6,0.00022
47,1000,13,1,0.180983
47,1000,13,2,0.060154
47,1000,13,3,0.013172
47,1000,13,4,0.000928
47,1000,13,5,0.001547
47,1000,13,6,0.000511
43,1000,14,1,3.651826
43,1000,14,2,0.027163
43,1000,14,3,0.030882
43,1000,14,4,0.00117
43,1000,14,5,0.00341
43,1000,14,6,0.001159
36,1000,15,1,3.995296
36,1000,15,2,0.070892
36,1000,15,3,0.071981
36,1000,15,4,0.00137
36,1000,15,5,0.00778
36,1000,15,6,0.002622
20,1000,16,1,20.291202
20,1000,16,2,3.420353
20,1000,16,3,0.170229
20,1000,16,4,0.001909
20,1000,16,5,0.017501
20,1000,16,6,0.005903
98,1000,17,1,45.688809
98,1000,17,2,0.516716
98,1000,17,3,0.400383
98,1000,17,4,0.00156
98,1000,17,5,0.039276
98,1000,17,6,0.013187
8,1000,18,1,73.417337
8,1000,18,2,0.333329
8,1000,18,3,0.919268
8,1000,18,4,0.001418
8,1000,18,5,0.10702
8,1000,18,6,0.029286
4,1000,19,1,
4,1000,19,2,0.304131
4,1000,19,3,2.120719
4,1000,19,4,0.002315
4,1000,19,5,0.398718
4,1000,19,6,0.064737
82,5000,5,1,0.000001
82,5000,5,2,0.001417
82,5000,5,3,0.000016
82,5000,5,4,0.000631
82,5000,5,5,0.000004
82,5000,5,6,0.000004
31,5000,6,1,0.000003
31,5000,6,2,0.001898
31,5000,6,3,0.000031
31,5000,6,4,0.000506
31,5000,6,5,0.000005
31,5000,6,6,0.000004
82,5000,7,1,0.000011
82,5000,7,2,0.000854
82,5000,7,3,0.00007
82,5000,7,4,0.000528
82,5000,7,5,0.000009
82,5000,7,6,0.000006
89,5000,8,1,0.00006
89,5000,8,2,0.01157
89,5000,8,3,0.000158
89,5000,8,4,0.000644
89,5000,8,5,0.00002
89,5000,8,6,0.000011
9,5000,9,1,0.000277
9,5000,9,2,0.371347
9,5000,9,3,0.000408
9,5000,9,4,0.000685
9,5000,9,5,0.000047
9,5000,9,6,0.000021
49,5000,10,1,0.001419
49,5000,10,2,0.04513
49,5000,10,3,0.000999
49,5000,10,4,0.000695
49,5000,10,5,0.000114
49,5000,10,6,0.000044
9,5000,11,1,0.004895
9,5000,11,2,0.12259
9,5000,11,3,0.002378
9,5000,11,4,0.000783
9,5000,11,5,0.000269
9,5000,11,6,0.000098
80,5000,12,1,0.037879
80,5000,12,2,0.055628
80,5000,12,3,0.005626
80,5000,12,4,0.000797
80,5000,12,5,0.000646
80,5000,12,6,0.000216
23,5000,13,1,0.137334
23,5000,13,2,0.033108
23,5000,13,3,0.013122
23,5000,13,4,0.000888
23,5000,13,5,0.001499
23,5000,13,6,0.000498
30,5000,14,1,0.733801
30,5000,14,2,0.100502
30,5000,14,3,0.030793
30,5000,14,4,0.001213
30,5000,14,5,0.003401
30,5000,14,6,0.00116
62,5000,15,1,4.229949
62,5000,15,2,6.379016
62,5000,15,3,0.071973
62,5000,15,4,0.001399
62,5000,15,5,0.007815
62,5000,15,6,0.002619
100,5000,16,1,4.507082
100,5000,16,2,33.373567
100,5000,16,3,0.169646
100,5000,16,4,0.001687
100,5000,16,5,0.017439
100,5000,16,6,0.005904
64,5000,17,1,66.967497
64,5000,17,2,0.954632
64,5000,17,3,0.399639
64,5000,17,4,0.001772
64,5000,17,5,0.03942
64,5000,17,6,0.01321
23,5000,18,1,483.270965
23,5000,18,2,3.637105
23,5000,18,3,0.921048
23,5000,18,4,0.001629
23,5000,18,5,0.110286
23,5000,18,6,0.029292
69,5000,19,1,
69,5000,19,2,28.229061
69,5000,19,3,2.150583
69,5000,19,4,0.001738
69,5000,19,5,0.379798
69,5000,19,6,0.065193
72,100,20,2,0.104948
72,100,20,3,4.917783
72,100,20,4,0.006933
72,100,20,5,0.902072
72,100,20,6,0.143562
78,100,21,2,0.026854
78,100,21,3,11.175077
78,100,21,4,0.001529
78,100,21,5,2.056663
78,100,21,6,0.320045
12,100,22,2,0.707685
12,100,22,3,25.351579
12,100,22,4,0.006811
12,100,22,5,4.727089
12,100,22,6,0.684309
4,100,23,2,3.053515
4,100,23,3,56.605579
4,100,23,4,0.004199
4,100,23,5,10.959566
4,100,23,6,1.489045
72,100,24,2,0.091484
72,100,24,3,
72,100,24,4,0.124187
72,100,24,5,25.207269
72,100,24,6,3.232346
10,100,25,2,0.816672
10,100,25,3,
10,100,25,4,0.337795
10,100,25,5,62.036623
10,100,25,6,6.979323
52,1000,20,2,0.462442
52,1000,20,3,4.936463
52,1000,20,4,0.001644
52,1000,20,5,0.906854
52,1000,20,6,0.143764
44,1000,21,2,0.285826
44,1000,21,3,11.271284
44,1000,21,4,0.002014
44,1000,21,5,2.095781
44,1000,21,6,0.315197
23,1000,22,2,0.058126
23,1000,22,3,25.527407
23,1000,22,4,0.00163
23,1000,22,5,4.880418
23,1000,22,6,0.688024
26,1000,23,2,2.772591
26,1000,23,3,110.036997
26,1000,23,4,0.004312
26,1000,23,5,11.413721
26,1000,23,6,1.503364
90,1000,24,2,1.309565
90,1000,24,3,
90,1000,24,4,0.284642
90,1000,24,5,25.740967
90,1000,24,6,3.236991
99,1000,25,2,0.483387
99,1000,25,3,
99,1000,25,4,0.20057
99,1000,25,5,62.811663
99,1000,25,6,7.193026
66,5000,20,2,21.350816
66,5000,20,3,5.068639
66,5000,20,4,0.001886
66,5000,20,5,0.953912
66,5000,20,6,0.146556
57,5000,21,2,0.092089
57,5000,21,3,11.407632
57,5000,21,4,0.001546
57,5000,21,5,2.088249
57,5000,21,6,0.315864
2,5000,22,2,4.903312
2,5000,22,3,60.380236
2,5000,22,4,0.003651
2,5000,22,5,4.946207
2,5000,22,6,0.691012
9,5000,23,2,4.034765
9,5000,23,3,129.975411
9,5000,23,4,0.001996
9,5000,23,5,11.241303
9,5000,23,6,1.490629
28,5000,24,2,90.575456
28,5000,24,3,
28,5000,24,4,0.596488
28,5000,24,5,25.863595
28,5000,24,6,24.317753
97,5000,25,2,22.55863
97,5000,25,3,
97,5000,25,4,1.313153
97,5000,25,5,57.206099
97,5000,25,6,6.982554
74,100,26,2,0.101998
74,100,26,4,0.001719
74,100,26,6,15.054271
41,100,27,2,0.725252
41,100,27,4,0.004147
41,100,27,6,
39,100,28,2,0.493953
39,100,28,4,0.003686
39,100,28,6,
28,100,29,2,78.703024
28,100,29,4,0.430565
28,100,29,6,
84,100,30,2,40.833409
84,100,30,4,2.060397
84,100,30,6,
86,100,31,2,
86,100,31,4,0.070094
86,100,31,6,
91,100,32,2,29.204855
91,100,32,4,0.012449
91,100,32,6,
71,1000,26,2,49.318546
71,1000,26,4,0.18236
71,1000,26,6,
3,1000,27,2,26.883799
3,1000,27,4,2.886255
3,1000,27,6,
74,1000,28,2,31.698817
74,1000,28,4,0.694895
74,1000,28,6,
49,1000,29,2,3.181488
49,1000,29,4,4.378951
49,1000,29,6,
30,1000,30,2,27.644202
30,1000,30,4,1.164438
30,1000,30,6,
11,1000,31,2,36.945505
11,1000,31,4,0.005286
11,1000,31,6,
71,1000,32,2,390.966273
71,1000,32,4,0.006944
71,1000,32,6,
33,5000,26,2,10.531118
33,5000,26,4,0.003026
33,5000,26,6,15.053578
51,5000,27,2,0.591007
51,5000,27,4,0.004286
51,5000,27,6,67.618526
16,5000,28,2,21.356835
16,5000,28,4,0.003764
16,5000,28,6,71.120637
66,5000,29,2,16.759332
66,5000,29,4,0.003981
66,5000,29,6,
43,5000,30,2,3.756165
43,5000,30,4,0.004097
43,5000,30,6,
20,5000,31,2,91.469681
20,5000,31,4,0.007967
20,5000,31,6,
45,5000,32,2,194.957448
45,5000,32,4,0.008473
45,5000,32,6,
68,100,5,1,0
68,100,5,2,0.000122
68,100,5,3,0.000016
68,100,5,4,0.0006
68,100,5,5,0.000003
68,100,5,6,0.000004
26,100,6,1,0.000002
26,100,6,2,0.000111
26,100,6,3,0.000033
26,100,6,4,0.000636
26,100,6,5,0.000005
26,100,6,6,0.000004
72,100,7,1,0.000011
72,100,7,2,0.000164
72,100,7,3,0.000068
72,100,7,4,0.000634
72,100,7,5,0.00001
72,100,7,6,0.000007
29,100,8,1,0.000059
29,100,8,2,0.001725
29,100,8,3,0.000161
29,100,8,4,0.000658
29,100,8,5,0.00002
29,100,8,6,0.000012
77,100,9,1,0.000254
77,100,9,2,0.00165
77,100,9,3,0.000423
77,100,9,4,0.000794
77,100,9,5,0.000049
77,100,9,6,0.000021
65,100,10,1,0.001124
65,100,10,2,0.001481
65,100,10,3,0.00102
65,100,10,4,0.000751
65,100,10,5,0.000116
65,100,10,6,0.000044
68,100,11,1,0.00431
68,100,11,2,0.001386
68,100,11,3,0.002376
68,100,11,4,0.000864
68,100,11,5,0.000288
68,100,11,6,0.0001
9,100,12,1,0.051658
9,100,12,2,0.033142
9,100,12,3,0.005607
9,100,12,4,0.001205
9,100,12,5,0.000666
9,100,12,6,0.000222
53,100,13,1,0.051918
53,100,13,2,0.000485
53,100,13,3,0.013118
53,100,13,4,0.000777
53,100,13,5,0.001488
53,100,13,6,0.000506
55,100,14,1,0.391961
55,100,14,2,0.007942
55,100,14,3,0.030837
55,100,14,4,0.001083
55,100,14,5,0.003412
55,100,14,6,0.001164
32,100,15,1,10.696635
32,100,15,2,0.094329
32,100,15,3,0.072025
32,100,15,4,0.001359
32,100,15,5,0.007846
32,100,15,6,0.002618
80,100,16,1,24.86489
80,100,16,2,0.030948
80,100,16,3,0.170089
80,100,16,4,0.001242
80,100,16,5,0.017487
80,100,16,6,0.005892
21,100,17,1,307.285996
21,100,17,2,0.182991
21,100,17,3,0.400592
21,100,17,4,0.002941
21,100,17,5,0.039159
21,100,17,6,0.013199
79,100,18,1,
79,100,18,2,0.02017
79,100,18,3,0.919066
79,100,18,4,0.001416
79,100,18,5,0.110896
79,100,18,6,0.029321
12,100,19,1,
12,100,19,2,0.19833
12,100,19,3,2.120838
12,100,19,4,0.001857
12,100,19,5,0.402777
12,100,19,6,0.064833
80,1000,5,1,0.000001
80,1000,5,2,0.000426
80,1000,5,3,0.000016
80,1000,5,4,0.000644
80,1000,5,5,0.000003
80,1000,5,6,0.000003
92,1000,6,1,0.000003
92,1000,6,2,0.005706
92,1000,6,3,0.00003
92,1000,6,4,0.000593
92,1000,6,5,0.000004
92,1000,6,6,0.000004
6,1000,7,1,0.000012
6,1000,7,2,0.000949
6,1000,7,3,0.000067
6,1000,7,4,0.000616
6,1000,7,5,0.000009
6,1000,7,6,0.000007
18,1000,8,1,0.000067
18,1000,8,2,0.001198
18,1000,8,3,0.000172
18,1000,8,4,0.000545
18,1000,8,5,0.00002
18,1000,8,6,0.000011
3,1000,9,1,0.000312
3,1000,9,2,0.00406
3,1000,9,3,0.00042
3,1000,9,4,0.000683
3,1000,9,5,0.000048
3,1000,9,6,0.00002
79,1000,10,1,0.001978
79,1000,10,2,0.023456
79,1000,10,3,0.000982
79,1000,10,4,0.000792
79,1000,10,5,0.000113
79,1000,10,6,0.000044
22,1000,11,1,0.010226
22,1000,11,2,0.003689
22,1000,11,3,0.002376
22,1000,11,4,0.000646
22,1000,11,5,0.000274
22,1000,11,6,0.000096
33,1000,12,1,0.025299
33,1000,12,2,0.015152
33,1000,12,3,0.005602
33,1000,12,4,0.00098
33,1000,12,5,0.000655
33,1000,12,6,0.000221
88,1000,13,1,0.04731
88,1000,13,2,0.061547
88,1000,13,3,0.013186
88,1000,13,4,0.001285
88,1000,13,5,0.001483
88,1000,13,6,0.000509
27,1000,14,1,1.415865
27,1000,14,2,0.064578
27,1000,14,3,0.030781
27,1000,14,4,0.001023
27,1000,14,5,0.003424
27,1000,14,6,0.001168
57,1000,15,1,3.063556
57,1000,15,2,0.04118
57,1000,15,3,0.071961
57,1000,15,4,0.00122
57,1000,15,5,0.007777
57,1000,15,6,0.00263
86,1000,16,1,23.736993
86,1000,16,2,1.468765
86,1000,16,3,0.169866
86,1000,16,4,0.001342
86,1000,16,5,0.017534
86,1000,16,6,0.005917
87,1000,17,1,182.845101
87,1000,17,2,1.05676
87,1000,17,3,0.40018
87,1000,17,4,0.00196
87,1000,17,5,0.039231
87,1000,17,6,0.013194
49,1000,18,1,188.642107
49,1000,18,2,0.289191
49,1000,18,3,0.917773
49,1000,18,4,0.001531
49,1000,18,5,0.110759
49,1000,18,6,0.029308
78,1000,19,1,
78,1000,19,2,0.05586
78,1000,19,3,2.125135
78,1000,19,4,0.001516
78,1000,19,5,0.401387
78,1000,19,6,0.06496
86,5000,5,1,0.000001
86,5000,5,2,0.001118
86,5000,5,3,0.000017
86,5000,5,4,0.000629
86,5000,5,5,0.000003
86,5000,5,6,0.000004
37,5000,6,1,0.000002
37,5000,6,2,0.003553
37,5000,6,3,0.00003
37,5000,6,4,0.000511
37,5000,6,5,0.000004
37,5000,6,6,0.000004
83,5000,7,1,0.000011
83,5000,7,2,0.0043
83,5000,7,3,0.000065
83,5000,7,4,0.000542
83,5000,7,5,0.000009
83,5000,7,6,0.000007
85,5000,8,1,0.000051
85,5000,8,2,0.00193
85,5000,8,3,0.000162
85,5000,8,4,0.000552
85,5000,8,5,0.00002
85,5000,8,6,0.000011
33,5000,9,1,0.000328
33,5000,9,2,0.391735
33,5000,9,3,0.000412
33,5000,9,4,0.000774
33,5000,9,5,0.000048
33,5000,9,6,0.00002
4,5000,10,1,0.001072
4,5000,10,2,0.008084
4,5000,10,3,0.00099
4,5000,10,4,0.000597
4,5000,10,5,0.000117
4,5000,10,6,0.000044
19,5000,11,1,0.010873
19,5000,11,2,0.127816
19,5000,11,3,0.002379
19,5000,11,4,0.000965
19,5000,11,5,0.000279
19,5000,11,6,0.000095
79,5000,12,1,0.022508
79,5000,12,2,0.022997
79,5000,12,3,0.005618
79,5000,12,4,0.000813
79,5000,12,5,0.000642
79,5000,12,6,0.000214
82,5000,13,1,0.119982
82,5000,13,2,0.044172
82,5000,13,3,0.013129
82,5000,13,4,0.000898
82,5000,13,5,0.001488
82,5000,13,6,0.000498
97,5000,14,1,1.126248
97,5000,14,2,0.343015
97,5000,14,3,0.03075
97,5000,14,4,0.001488
97,5000,14,5,0.003375
97,5000,14,6,0.00117
60,5000,15,1,3.952574
60,5000,15,2,0.14695
60,5000,15,3,0.071923
60,5000,15,4,0.001424
60,5000,15,5,0.007821
60,5000,15,6,0.002618
73,5000,16,1,3.097412
73,5000,16,2,0.096638
73,5000,16,3,0.169727
73,5000,16,4,0.001082
73,5000,16,5,0.01754
73,5000,16,6,0.005907
89,5000,17,1,91.050344
89,5000,17,2,0.828652
89,5000,17,3,0.399672
89,5000,17,4,0.003095
89,5000,17,5,0.039684
89,5000,17,6,0.013195
91,5000,18,1,115.300976
91,5000,18,2,0.380046
91,5000,18,3,0.920096
91,5000,18,4,0.001399
91,5000,18,5,0.113818
91,5000,18,6,0.029317
98,5000,19,1,584.048048
98,5000,19,2,2.155061
98,5000,19,3,4.259284
